trial,optuna_trial_number,acquisition,res_size,leak_rate,input_magnitude,spectral_radius,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,objective_J,pooled_nrmse_range,pooled_r2,pooled_rmse,pooled_mae,mean_fold_nrmse_training_range,sd_fold_nrmse_training_range,worst_fold_nrmse_training_range,prediction_range_coverage,duration_seconds,performance_index
43,42,tpe,17,0.5914411971215578,1.218319705413172,1.1817114249791254,631,2,0.10387058301644907,3.585571419052438,0.8768232977847188,0.6537493178739872,3.592298344501261e-05,12.310247577008887,0.29585147968071535,0.23132692063874313,0.4118507792730449,8595.670015252274,4913.274201845122,0.17867887479051392,0.2580982361678889,1.0376545806175574,0.9049357959913099,88.88570800004527,0.29585147968071535
63,62,tpe,25,0.2523709596739123,1.4553932860854697,0.7992407026002393,724,2,0.03915277093956005,1.2163202895533287,0.8738602882765305,0.9272737442895704,3.538503304910142e-06,2.4129187853051706,0.29615453150052773,0.23181693724286848,0.40935640351127345,8613.878103698813,4993.004970710915,0.1796154841469481,0.2573503770306369,1.034459765083361,0.8068481828033612,121.01026160013862,0.29615453150052773
35,34,tpe,16,0.5272682674865531,1.466004492232494,0.6203225966855725,571,3,0.08949907834299012,4.201288423062962,0.9545332948858861,0.5099014521563622,6.795189969887247e-06,16.644361624676954,0.2961588264758363,0.23143582154241837,0.4112968873374194,8599.71656646979,4861.029413510926,0.17732873240355956,0.25889201973367165,1.036263179121702,0.8573287434981577,100.23356049996801,0.2961588264758363
65,64,tpe,20,0.17393833744106685,1.2617443775257207,0.8728692919349529,522,3,0.06915518237223729,1.4024681816160047,0.9131591223696999,0.957796932292057,0.005914270874220021,0.4037450128534686,0.2963299221520276,0.23200271932304345,0.4084093202872695,8620.781413748166,4933.195468007216,0.17978626760339764,0.25730881131593647,1.0339258696794935,0.912379031870667,113.0144609999843,0.2963299221520276
58,57,tpe,18,0.3441294336402974,1.721383461737798,1.295202501811639,709,2,0.029753883049557756,1.4864553065617538,0.8281484232313,0.9203471527902086,3.322632043579976e-05,24.93426493729499,0.29634659744858644,0.23173020391132715,0.4097982944621661,8610.65525745509,5025.545247677446,0.17909715202274676,0.25846557414903715,1.0394120620103218,0.6890021914926959,100.53903959994204,0.29634659744858644
25,24,tpe,22,0.20650778482845733,0.5584907171116709,0.7764609678274528,303,2,0.08543344487226544,3.664865453330744,0.8520806481514881,0.9656807512803285,4.871113616933092e-05,0.16288376383267977,0.29678512036209137,0.2320812155796293,0.4080089326553691,8623.698185895486,4929.87053648414,0.18010651249304138,0.25881561912984824,1.043783481605684,0.9957184532276517,70.13056230009533,0.29678512036209137
27,26,tpe,15,0.33050214320760685,1.562504366109975,0.8687714616726372,433,4,0.07344000098391275,1.260547880081008,0.9351038248637417,0.564782031196341,2.874722703418981e-05,0.8068757192188085,0.29690073867077194,0.23306310254550636,0.4029891560769905,8660.183244909162,4972.56664017332,0.18239774272624223,0.25535054450106237,1.0275317560870485,0.8505161840451904,100.34238489996642,0.29690073867077194
47,46,tpe,23,0.45687167013949187,1.9483402673087455,1.2718100194860722,1020,3,0.19925645202657669,7.9310045780509295,0.8514167612145109,0.8151969937059295,9.314849149980841e-06,19.865186051677895,0.29694665938471576,0.23367287353472013,0.39986110951862774,8682.8411793756,4902.502366848059,0.18119783104270895,0.25309514339998246,1.0055658206606546,0.9944948236803505,193.87016709987074,0.29694665938471576
48,47,tpe,25,0.2719869469310706,1.4187773599339353,0.5936436527786443,922,3,0.08773501450552727,4.289192868859406,0.8451493724739751,0.48099041094806105,0.0011478380783994182,22.978852725213226,0.2969634831479451,0.2320337247275237,0.40825118650303327,8621.933515824594,4854.762295044384,0.17776455552758064,0.2597190336816856,1.0397939815891906,0.8746796474083338,191.2910700000357,0.2969634831479451
20,19,startup_or_anchor,19,0.3831173207247005,1.596002287913755,1.2828095483538802,696,3,0.043248536462696004,0.63970632072718,0.7720054922703937,0.8908359121888286,0.00010892527477706596,0.013429681385299028,0.2974680851679027,0.2328497639726081,0.40408162542897186,8652.255987808714,4982.645238059578,0.1818587193520151,0.25847328478117826,1.0449263591293763,0.8812069343699075,134.4021549001336,0.2974680851679027
82,81,tpe,24,0.5859018318326535,1.5077274102375404,0.6552703560164581,585,4,0.08957421651391598,2.0395609365002003,0.9068785874001617,0.7276684646850488,1.4768208770868172e-05,0.07629231080959384,0.2974691355276954,0.23313925367955618,0.4025989572028106,8663.012876746961,4991.166520394082,0.18277860035096807,0.2573195273925567,1.0404018423900736,0.8776444074204537,161.6364084999077,0.2974691355276954
39,38,tpe,18,0.7114341021454265,1.8702096609308638,1.413380401513109,861,4,0.17968935476975204,1.1260369171860984,0.8717268648669727,0.6990837331327308,5.2691592226361175e-06,6.395721907316441,0.29747830022461436,0.2331873153678782,0.4023526232048167,8664.798758009943,5002.500364622816,0.18269734494891893,0.25716393942694465,1.0388820204120066,0.8249332420696585,127.97749170009047,0.29747830022461436
88,87,tpe,11,0.692999034751658,1.6816595102566492,0.9726440960468994,754,5,0.059100323625469,0.3382875373832139,0.9600739035264184,0.8691541472704452,0.0001431811464160397,27.214618840604775,0.29748168374206485,0.23258534987570897,0.4054342551397715,8642.430861022562,4949.857171950117,0.17997412998515014,0.2595853354654234,1.0451239257559737,0.8091210737133366,162.78108040010557,0.29748168374206485
30,29,tpe,22,0.16998278378706427,0.8922448593247316,0.8884809274414387,459,3,0.020055686272239494,0.6634704980469822,0.9131218716729113,0.809204177954877,0.0001848045890376065,0.4428058933909332,0.2975016373789872,0.23193023120765313,0.40877894176620966,8618.087892742473,4960.498689485893,0.17901145063285004,0.2622856246853363,1.0606573128317633,0.724221080999938,110.03132320009172,0.2975016373789872
73,72,tpe,27,0.3989830753334359,1.186641833777926,0.5216833918852408,871,5,0.07683843319759211,4.18496993416445,0.836808538203308,0.9733750793241008,7.411770943883207e-05,0.05082331679287956,0.297667896805607,0.23329106372717714,0.40182070123364555,8668.653850442312,4965.966535079385,0.182760541676763,0.2575073323137195,1.0406233440204795,0.9005024068793444,220.8438738998957,0.297667896805607
50,49,tpe,28,0.22152333844878233,0.873916138768887,1.1169936841529033,659,3,0.16537879779153034,1.5390447370343368,0.8458520726057135,0.5126016690755602,1.5695404510361755e-05,3.908988281175953,0.2980823788945836,0.2330956781933385,0.4028222538609538,8661.393694252996,4886.097330182299,0.1802548302955132,0.25994680280498045,1.0457101701354807,0.8611872045345328,158.93198340013623,0.2980823788945836
42,41,tpe,23,0.6989070539757786,1.7179310215121686,0.9946575388827148,659,3,0.1910545043023011,1.791943065426639,0.9743599610628362,0.45989694522138114,2.8818018583986815e-05,7.663828774181013,0.29825779270055097,0.2333298616187009,0.40162172211282876,8670.095506570811,4920.894889331098,0.1808777352468634,0.2597117243274003,1.0456365538954884,0.8044561082810319,137.6819061001297,0.29825779270055097
17,16,startup_or_anchor,18,0.25824835773318633,0.6766363474211439,0.46544755602965415,1155,4,0.055777886125911086,1.6243776203330444,0.9543784689085558,0.4249865814732302,2.957211276546404e-06,0.05788669542294303,0.29835714485402054,0.23372646885745382,0.39958578165808356,8684.832680007294,4988.334822918806,0.18240037559441996,0.25852270398626676,1.0427937249266723,0.8590345148441404,198.80058200005442,0.29835714485402054
55,54,tpe,16,0.5149743905754514,1.2782841509391254,0.4266438042425749,729,2,0.038153940584761445,1.6305318221845557,0.9149555496048811,0.8667900918198399,3.2861931190253095e-06,8.086933280466374,0.2985755717172432,0.2329554230213444,0.4035406890503229,8656.18207783989,4986.121314908611,0.17929131228533457,0.26248059478359514,1.0575641114178957,0.7815816691691658,92.57924029999413,0.2985755717172432
70,69,tpe,26,0.29877749149201904,1.9477358433698566,0.6844352238737272,1101,4,0.1180203973421644,0.5627610924110317,0.9332839538276998,0.5409610544430626,0.029457433782092392,11.143240485416296,0.2987391371717129,0.23368287958058698,0.3998097116328275,8683.212985078937,4932.624728195907,0.18052441169894887,0.2602250303645038,1.0453430062494211,0.8724577358869611,224.72423879988492,0.2987391371717129
24,23,tpe,19,0.6512962842936615,1.776592598420108,0.771704271747414,702,2,0.04478276677797571,2.1271850844601876,0.8470321846802435,0.40722564995141686,2.179550084657047e-05,5.3853514288357935,0.2987455661710218,0.2330493214991192,0.4030597566207862,8659.671167339971,4931.277017383884,0.17839459814074152,0.2627849786876106,1.0552483351581683,0.7957192595297853,99.54714370006695,0.2987455661710218
40,39,tpe,23,0.5411502635851639,1.9756159719256887,1.0542504572166191,882,5,0.19279298539813938,2.6234061178928205,0.781084294964711,0.6052680157343882,8.957616215922441e-05,7.711897321008529,0.2988320286180052,0.2349617875346375,0.3932222493685519,8730.734781169705,5077.596546587063,0.18579778778890876,0.2554809643334706,1.0325214848621929,0.9080191416185786,163.71054000011645,0.2988320286180052
37,36,tpe,15,0.6087315279271386,1.6632657056803097,1.2852907303348244,595,5,0.12149727367676459,1.7410791166678357,0.7010894365057679,0.649361926668145,0.00016816631009271269,7.385294464537666,0.2990325545394528,0.23450924010991298,0.3955573632540823,8713.918976427036,4961.209685138515,0.18322391727786252,0.2580932577181594,1.0394948121265088,0.9015783712317712,146.1749604002107,0.2990325545394528
2,1,startup_or_anchor,30,0.3,1.0,1.1,800,4,0.03,0.5,0.9,0.9,1e-05,0.3,0.2991585591409093,0.23396271702439644,0.3983713839241687,8693.611214209624,4976.507768888718,0.18362976238927575,0.26078336846605144,1.0600042862988488,0.8615617182257241,258.18084899988025,0.2991585591409093
45,44,tpe,27,0.06116888355870298,1.311638472567589,0.5271815734016996,592,4,0.09556032641881435,0.5769294295664589,0.9655592034918861,0.5711936821860332,0.00029791183375003157,15.27012424266218,0.29922613861821035,0.23367328660581219,0.39985898774691975,8682.856528314627,4909.208304781095,0.18003452837232878,0.26221140804959275,1.0551968672148369,0.8507227402359009,185.4256408000365,0.29922613861821035
7,6,startup_or_anchor,24,0.8431757225440191,1.0946345278334146,1.3312895665824411,509,3,0.022216320269086976,2.0956110642565635,0.80661873140401,0.5284843155722522,6.229214449152028e-06,0.6549011128488197,0.2993368059568249,0.23447671230249348,0.3957250311047269,8712.71030474228,5047.667328592416,0.18384737880662372,0.25944037461732566,1.0502654751706235,0.7428265958122279,120.63214710005559,0.2993368059568249
49,48,tpe,24,0.2942813301690901,1.9930157770135448,0.5735050395352101,442,4,0.09419781144631915,2.510391824844593,0.792655018041897,0.5443868321059959,0.0001872522278704494,0.6183283460173963,0.29939766701191595,0.2350107619522857,0.392969274752643,8732.55457772486,5007.040486149795,0.18427284128290836,0.25754762023852085,1.0379829431575456,0.8750022167636755,135.27497959998436,0.29939766701191595
