trial,optuna_trial_number,acquisition,res_size,leak_rate,input_magnitude,spectral_radius,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,objective_J,pooled_nrmse_range,pooled_r2,pooled_rmse,pooled_mae,mean_fold_nrmse_training_range,sd_fold_nrmse_training_range,worst_fold_nrmse_training_range,prediction_range_coverage,duration_seconds,performance_index
100,99,tpe,11,0.6424167151659617,1.2539692167817174,0.7214461968075129,1101,3,0.1457675111350502,1.8341816630101067,0.9019998886453171,0.4014608048259991,0.00698310664155611,0.06897173224893721,0.2756007723110523,0.2123507366350254,0.504386969321019,7890.55097681837,4277.255981788681,0.15729508128266773,0.25300014270410753,1.0217389265820405,0.9383422443781811,41.52166083300017,0.2756007723110523
2,1,startup_or_anchor,11,0.7,0.36,0.83,800,4,0.03,0.5,0.9,0.9,1e-05,0.3,0.27596415194805696,0.21360523925985744,0.49851381432299613,7937.165917122547,4361.77072525738,0.16056090200365777,0.24943565075279797,1.0065635362973677,0.9676398839717835,49.87016229200003,0.27596415194805696
28,27,tpe,19,0.5474448413491559,0.6542333608114137,0.7944550785356392,1177,2,0.028700985091577882,0.1623715246723545,0.8315886061739018,0.7991923621560155,1.3064958736605441e-05,0.5839161046494135,0.2760884306034027,0.21290468650951105,0.5017978295154606,7911.134704440393,4288.617353466876,0.15721147307730693,0.25273497637556674,1.0170948873177408,0.9999450895175378,49.173084333999896,0.2760884306034027
12,11,startup_or_anchor,11,0.14225451474630063,1.333761831990786,0.7978701268883637,607,3,0.015125570536383201,0.1793522910128987,0.8851609042581579,0.7406016396526415,0.8782834980356521,0.04802391368168541,0.2764015153037408,0.21305259131385543,0.5011053873644893,7916.6305666958715,4348.4746752583305,0.15688668295125324,0.2533956959595415,1.0190841696384887,0.8390815853742342,32.28860766599996,0.2764015153037408
51,50,tpe,10,0.537193314322146,0.3931157374126137,0.8285241989172318,799,2,0.04189922897299354,0.162676930984362,0.7935398186865191,0.7840710706999228,7.972616970091531e-06,0.4233573795178027,0.27676086578729064,0.2130733741360596,0.5010080504236101,7917.402816986324,4246.501675295243,0.1556700116454273,0.2547499666049241,1.0225864289938107,0.9289598987645258,28.83960904200012,0.27676086578729064
88,87,tpe,14,0.4386206111859519,1.9529666739036555,0.8167031594249302,1150,3,0.08494660558520895,5.0324470453517245,0.9208137362562631,0.5294720493346039,0.0022238397479424073,0.3828434148271293,0.27700235762861364,0.213246644411197,0.5001961645897106,7923.841212069873,4281.3877674784535,0.15700276850579264,0.2550228528696665,1.028205999932837,0.9059776151799614,48.19570495800053,0.27700235762861364
60,59,tpe,13,0.1388641418119421,0.7551381292245438,0.7776578870014031,850,3,0.18303373141686047,0.4352632458697805,0.909524334248622,0.5027792586094632,0.007082122088505871,6.384318366262359,0.2770941571548133,0.2138729499651497,0.4972560048191179,7947.11353962964,4335.360323188009,0.15805200898732435,0.25288482875865437,1.0162425793226377,0.9313161557424411,53.53351299999986,0.2770941571548133
23,22,tpe,10,0.3402127592948315,0.659508101424631,0.979618404391986,550,6,0.02605419971859532,0.19815229441016238,0.9783493327203635,0.5311996214115268,0.03548203850924012,1.209717679948839,0.2772086667686522,0.2146124589982938,0.49377331582441875,7974.592293959889,4445.661802472906,0.16057565280215538,0.25038483108143356,1.007131707134124,0.92656866370842,54.60232754100002,0.2772086667686522
15,14,startup_or_anchor,24,0.1157196055195172,1.2903284951238208,1.025753470746726,484,4,0.031926282953907044,0.16295424914088455,0.9727008904237721,0.43281799994386194,0.004009185521788147,0.14278802245977804,0.2775788741418583,0.21406323917566764,0.4963609938628436,7954.184326101698,4362.074372125409,0.15924300393775728,0.2540625398647626,1.0267007537762354,0.9066455785077897,47.06934237500013,0.2775788741418583
86,85,tpe,14,0.443915299381703,1.2403354440358978,0.7559087074877524,1180,2,0.18946563154206386,0.3926067903316498,0.9963257455526506,0.4338900799584672,0.000159241372933431,11.261084163752471,0.2777712387292764,0.21452257193318505,0.4941972772474884,7971.252260953005,4393.699478372058,0.15896588446550813,0.25299466718436536,1.017030344127727,0.9417281904887301,38.50435829199978,0.2777712387292764
