condition,fold,held_out_material,seed,feature,feature_family,training_abs_spearman_to_log_target
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,43,esn_u019_abs_auc,ESN:abs_auc,0.279134139501693
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,43,esn_u019_max,ESN:max,0.2772319681193516
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,43,esn_u015_max,ESN:max,0.2347755028654909
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,43,esn_u015_mean,ESN:mean,0.2244657339732003
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,43,esn_u004_abs_auc,ESN:abs_auc,0.22384752827393936
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,43,esn_u018_min,ESN:min,0.22268720373071108
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,43,esn_u015_slope,ESN:slope,0.17340194321424465
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,43,esn_u012_abs_auc,ESN:abs_auc,0.17329732378821588
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,43,esn_u014_net_change,ESN:net_change,0.16645901766869844
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,43,esn_u011_mean,ESN:mean,0.13279058420125514
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,43,esn_u018_mean,ESN:mean,0.12113027362750219
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,43,esn_u013_mean,ESN:mean,0.09669688222132655
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,43,esn_u018_abs_auc,ESN:abs_auc,0.08987759781563251
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,43,esn_u009_abs_auc,ESN:abs_auc,0.03346870547229744
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,43,esn_u009_slope,ESN:slope,0.023177958293830313
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,43,esn_u000_std,ESN:std,0.02008692979752549
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u000_min,ESN:min,0.7760193479969212
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u011_initial,ESN:initial,0.7287123457180897
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u008_initial,ESN:initial,0.7282843571570629
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,thermal_secondary_final_change,Thermal:final_change,0.719477303656822
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,thermal_primary_middle_slope,Thermal:middle_slope,0.7167286660093387
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,thermal_difference_late_slope,Thermal:late_slope,0.7101661747402608
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u009_initial,ESN:initial,0.6978781476103352
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u019_std,ESN:std,0.6304176395355965
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u002_max,ESN:max,0.6229040625753477
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u000_initial,ESN:initial,0.6103402205949825
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u015_initial,ESN:initial,0.6001160494148975
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,thermal_secondary_max_abs_rate,Thermal:max_abs_rate,0.584052212091024
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u017_initial,ESN:initial,0.5407397697151097
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u019_initial,ESN:initial,0.540245205155701
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u014_initial,ESN:initial,0.5386949354790926
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,thermal_secondary_primary_auc_ratio,Thermal:cross_sensor,0.5117506778482264
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u012_mean,ESN:mean,0.45950754083221895
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u006_abs_auc,ESN:abs_auc,0.3890701345441159
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u011_mean,ESN:mean,0.3729397212218606
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u001_slope,ESN:slope,0.3706000504215806
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u008_net_change,ESN:net_change,0.3570470793223979
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,thermal_initial_sensor_difference,Thermal:cross_sensor,0.3141626255075104
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u018_abs_auc,ESN:abs_auc,0.3131164312472226
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,thermal_secondary_early_slope,Thermal:early_slope,0.29893574359186725
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u002_net_change,ESN:net_change,0.24264098153147268
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u009_mean,ESN:mean,0.22702415448244956
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u009_max,ESN:max,0.2078883103760948
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u015_slope,ESN:slope,0.17578916829908314
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u013_abs_auc,ESN:abs_auc,0.16944542673897448
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u002_slope,ESN:slope,0.1636247823090097
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u003_slope,ESN:slope,0.15685305218787424
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u004_net_change,ESN:net_change,0.15632995505773034
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u003_std,ESN:std,0.1345691144437444
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u000_std,ESN:std,0.12324168386190118
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u009_abs_auc,ESN:abs_auc,0.05098770390366201
G_optimized_summarized_ESN_plus_thermal,12,pu_foam,44,esn_u009_mean_abs,ESN:mean_abs,0.005677981576289164
F_optimized_summarized_ESN,13,titanium,42,esn_u013_max,ESN:max,0.8014323576650024
F_optimized_summarized_ESN,13,titanium,42,esn_u003_max,ESN:max,0.7895913408099271
F_optimized_summarized_ESN,13,titanium,42,esn_u003_initial,ESN:initial,0.7632367563075866
F_optimized_summarized_ESN,13,titanium,42,esn_u007_initial,ESN:initial,0.7457177578762221
F_optimized_summarized_ESN,13,titanium,42,esn_u012_initial,ESN:initial,0.7430547179409442
F_optimized_summarized_ESN,13,titanium,42,esn_u016_initial,ESN:initial,0.7218645287416605
F_optimized_summarized_ESN,13,titanium,42,esn_u015_initial,ESN:initial,0.7215126270359274
F_optimized_summarized_ESN,13,titanium,42,esn_u007_min,ESN:min,0.7045547691623536
F_optimized_summarized_ESN,13,titanium,42,esn_u000_max,ESN:max,0.6641050947168631
F_optimized_summarized_ESN,13,titanium,42,esn_u008_initial,ESN:initial,0.5434693856487697
F_optimized_summarized_ESN,13,titanium,42,esn_u001_initial,ESN:initial,0.5078607373713381
F_optimized_summarized_ESN,13,titanium,42,esn_u002_initial,ESN:initial,0.48231457570649267
F_optimized_summarized_ESN,13,titanium,42,esn_u006_min,ESN:min,0.46821948576334277
F_optimized_summarized_ESN,13,titanium,42,esn_u005_initial,ESN:initial,0.45591243691959366
F_optimized_summarized_ESN,13,titanium,42,esn_u010_mean,ESN:mean,0.45583635006429996
F_optimized_summarized_ESN,13,titanium,42,esn_u006_net_change,ESN:net_change,0.3919709459021865
F_optimized_summarized_ESN,13,titanium,42,esn_u001_mean,ESN:mean,0.39016388308896216
F_optimized_summarized_ESN,13,titanium,42,esn_u009_abs_auc,ESN:abs_auc,0.36872641160997427
F_optimized_summarized_ESN,13,titanium,42,esn_u001_max,ESN:max,0.3632481580288309
F_optimized_summarized_ESN,13,titanium,42,esn_u003_std,ESN:std,0.35897778327547447
F_optimized_summarized_ESN,13,titanium,42,esn_u017_initial,ESN:initial,0.3337454798887154
F_optimized_summarized_ESN,13,titanium,42,esn_u002_max,ESN:max,0.31671153515984796
F_optimized_summarized_ESN,13,titanium,42,esn_u003_slope,ESN:slope,0.31498055920191725
F_optimized_summarized_ESN,13,titanium,42,esn_u016_std,ESN:std,0.305374593721093
F_optimized_summarized_ESN,13,titanium,42,esn_u011_std,ESN:std,0.30424280174859986
F_optimized_summarized_ESN,13,titanium,42,esn_u015_abs_auc,ESN:abs_auc,0.29043303751280114
F_optimized_summarized_ESN,13,titanium,42,esn_u016_slope,ESN:slope,0.2737700162034902
F_optimized_summarized_ESN,13,titanium,42,esn_u006_slope,ESN:slope,0.27002273858027753
F_optimized_summarized_ESN,13,titanium,42,esn_u003_abs_auc,ESN:abs_auc,0.23465186172563868
F_optimized_summarized_ESN,13,titanium,42,esn_u019_abs_auc,ESN:abs_auc,0.23460430744108013
F_optimized_summarized_ESN,13,titanium,42,esn_u011_slope,ESN:slope,0.23002958526654899
F_optimized_summarized_ESN,13,titanium,42,esn_u006_std,ESN:std,0.2077741800931543
F_optimized_summarized_ESN,13,titanium,42,esn_u011_net_change,ESN:net_change,0.12413570441160164
F_optimized_summarized_ESN,13,titanium,42,esn_u004_max,ESN:max,0.12323217300498947
F_optimized_summarized_ESN,13,titanium,42,esn_u010_slope,ESN:slope,0.04691705714545135
F_optimized_summarized_ESN,13,titanium,42,esn_u006_abs_auc,ESN:abs_auc,0.04284641038724069
F_optimized_summarized_ESN,13,titanium,42,esn_u016_abs_auc,ESN:abs_auc,0.0339442483178828
F_optimized_summarized_ESN,13,titanium,42,esn_u015_mean,ESN:mean,0.029645340993791174
F_optimized_summarized_ESN,13,titanium,43,esn_u003_max,ESN:max,0.7996728491363367
F_optimized_summarized_ESN,13,titanium,43,esn_u013_initial,ESN:initial,0.7813073844398302
F_optimized_summarized_ESN,13,titanium,43,esn_u011_min,ESN:min,0.755951439913219
F_optimized_summarized_ESN,13,titanium,43,esn_u006_initial,ESN:initial,0.7496076983531104
F_optimized_summarized_ESN,13,titanium,43,esn_u015_initial,ESN:initial,0.7183455116843289
F_optimized_summarized_ESN,13,titanium,43,esn_u016_initial,ESN:initial,0.6251961790910692
F_optimized_summarized_ESN,13,titanium,43,esn_u018_initial,ESN:initial,0.6246540602471019
F_optimized_summarized_ESN,13,titanium,43,esn_u016_max,ESN:max,0.5900630736592231
F_optimized_summarized_ESN,13,titanium,43,esn_u003_initial,ESN:initial,0.5679313096256805
F_optimized_summarized_ESN,13,titanium,43,esn_u012_max,ESN:max,0.5484720963843277
F_optimized_summarized_ESN,13,titanium,43,esn_u010_initial,ESN:initial,0.5430223753739195
F_optimized_summarized_ESN,13,titanium,43,esn_u007_std,ESN:std,0.45602656720253426
F_optimized_summarized_ESN,13,titanium,43,esn_u007_initial,ESN:initial,0.4415415321260042
F_optimized_summarized_ESN,13,titanium,43,esn_u007_max,ESN:max,0.3929790967348275
F_optimized_summarized_ESN,13,titanium,43,esn_u000_initial,ESN:initial,0.3891462213994095
F_optimized_summarized_ESN,13,titanium,43,esn_u003_abs_auc,ESN:abs_auc,0.37079977841672646
F_optimized_summarized_ESN,13,titanium,43,esn_u008_initial,ESN:initial,0.3689071178912967
F_optimized_summarized_ESN,13,titanium,43,esn_u012_mean,ESN:mean,0.3662155453852836
F_optimized_summarized_ESN,13,titanium,43,esn_u013_slope,ESN:slope,0.3508364897590532
F_optimized_summarized_ESN,13,titanium,43,esn_u019_abs_auc,ESN:abs_auc,0.27634745842656283
F_optimized_summarized_ESN,13,titanium,43,esn_u004_abs_auc,ESN:abs_auc,0.2543012921052256
F_optimized_summarized_ESN,13,titanium,43,esn_u019_max,ESN:max,0.250230645347015
F_optimized_summarized_ESN,13,titanium,43,esn_u015_mean,ESN:mean,0.23980674617178396
F_optimized_summarized_ESN,13,titanium,43,esn_u015_max,ESN:max,0.23663963082018546
F_optimized_summarized_ESN,13,titanium,43,esn_u018_min,ESN:min,0.22369535456335204
F_optimized_summarized_ESN,13,titanium,43,esn_u015_slope,ESN:slope,0.20237201336730465
F_optimized_summarized_ESN,13,titanium,43,esn_u014_net_change,ESN:net_change,0.19035029023090677
F_optimized_summarized_ESN,13,titanium,43,esn_u018_mean,ESN:mean,0.15075659290746996
F_optimized_summarized_ESN,13,titanium,43,esn_u012_abs_auc,ESN:abs_auc,0.14779871640792905
F_optimized_summarized_ESN,13,titanium,43,esn_u011_mean,ESN:mean,0.11464386921371791
F_optimized_summarized_ESN,13,titanium,43,esn_u018_abs_auc,ESN:abs_auc,0.09411943999825391
F_optimized_summarized_ESN,13,titanium,43,esn_u013_mean,ESN:mean,0.08722406873726624
F_optimized_summarized_ESN,13,titanium,43,esn_u009_abs_auc,ESN:abs_auc,0.06835452862443925
F_optimized_summarized_ESN,13,titanium,43,esn_u009_slope,ESN:slope,0.0036331473402721297
F_optimized_summarized_ESN,13,titanium,43,esn_u000_std,ESN:std,0.0025203770816023935
F_optimized_summarized_ESN,13,titanium,44,esn_u000_min,ESN:min,0.8038671370343996
F_optimized_summarized_ESN,13,titanium,44,esn_u011_initial,ESN:initial,0.7684962601797607
F_optimized_summarized_ESN,13,titanium,44,esn_u015_max,ESN:max,0.7408862425650748
F_optimized_summarized_ESN,13,titanium,44,esn_u009_min,ESN:min,0.7311661468013101
F_optimized_summarized_ESN,13,titanium,44,esn_u002_max,ESN:max,0.6751376887344435
F_optimized_summarized_ESN,13,titanium,44,esn_u015_initial,ESN:initial,0.6496295704972448
F_optimized_summarized_ESN,13,titanium,44,esn_u019_std,ESN:std,0.6409842015645031
F_optimized_summarized_ESN,13,titanium,44,esn_u000_initial,ESN:initial,0.6186907529634615
F_optimized_summarized_ESN,13,titanium,44,esn_u004_initial,ESN:initial,0.5780698830935603
F_optimized_summarized_ESN,13,titanium,44,esn_u019_initial,ESN:initial,0.5603226240963147
F_optimized_summarized_ESN,13,titanium,44,esn_u014_initial,ESN:initial,0.5407112371443745
F_optimized_summarized_ESN,13,titanium,44,esn_u018_initial,ESN:initial,0.4881257092795458
F_optimized_summarized_ESN,13,titanium,44,esn_u012_mean,ESN:mean,0.4561977626269449
F_optimized_summarized_ESN,13,titanium,44,esn_u016_mean,ESN:mean,0.394034801852027
F_optimized_summarized_ESN,13,titanium,44,esn_u002_std,ESN:std,0.3919043699038046
F_optimized_summarized_ESN,13,titanium,44,esn_u006_abs_auc,ESN:abs_auc,0.3754315657327278
F_optimized_summarized_ESN,13,titanium,44,esn_u011_mean,ESN:mean,0.3585783272851828
F_optimized_summarized_ESN,13,titanium,44,esn_u001_slope,ESN:slope,0.35669517761666475
F_optimized_summarized_ESN,13,titanium,44,esn_u002_net_change,ESN:net_change,0.302226500083318
F_optimized_summarized_ESN,13,titanium,44,esn_u018_abs_auc,ESN:abs_auc,0.29348602258145906
F_optimized_summarized_ESN,13,titanium,44,esn_u009_mean,ESN:mean,0.26188144506385624
F_optimized_summarized_ESN,13,titanium,44,esn_u003_std,ESN:std,0.21087471944637082
F_optimized_summarized_ESN,13,titanium,44,esn_u015_slope,ESN:slope,0.20598613899375331
F_optimized_summarized_ESN,13,titanium,44,esn_u013_abs_auc,ESN:abs_auc,0.20111658025495932
F_optimized_summarized_ESN,13,titanium,44,esn_u009_max,ESN:max,0.19556223981852228
F_optimized_summarized_ESN,13,titanium,44,esn_u004_net_change,ESN:net_change,0.1770446014114285
F_optimized_summarized_ESN,13,titanium,44,esn_u003_slope,ESN:slope,0.15807995272948447
F_optimized_summarized_ESN,13,titanium,44,esn_u002_slope,ESN:slope,0.13574846070079608
F_optimized_summarized_ESN,13,titanium,44,esn_u000_std,ESN:std,0.08565477734683455
F_optimized_summarized_ESN,13,titanium,44,esn_u009_mean_abs,ESN:mean_abs,0.030796154680107733
F_optimized_summarized_ESN,13,titanium,44,esn_u009_abs_auc,ESN:abs_auc,0.030434742117462863
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u013_max,ESN:max,0.8014323576650024
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,thermal_secondary_late_slope,Thermal:late_slope,0.8009758365332406
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,thermal_secondary_final_change,Thermal:final_change,0.7824391764123233
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,thermal_secondary_middle_slope,Thermal:middle_slope,0.7762000542782436
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u003_initial,ESN:initial,0.7632367563075866
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u007_initial,ESN:initial,0.7457177578762221
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u012_initial,ESN:initial,0.7430547179409442
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,thermal_primary_late_slope,Thermal:late_slope,0.7227680601482728
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u016_initial,ESN:initial,0.7218645287416605
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u015_initial,ESN:initial,0.7215126270359274
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u007_min,ESN:min,0.7045547691623536
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,thermal_difference_late_slope,Thermal:late_slope,0.6931607625821283
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u000_max,ESN:max,0.6641050947168631
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,thermal_secondary_max_abs_rate,Thermal:max_abs_rate,0.6589502102707179
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u008_initial,ESN:initial,0.5434693856487697
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u001_initial,ESN:initial,0.5078607373713381
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u002_initial,ESN:initial,0.48231457570649267
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u006_min,ESN:min,0.46821948576334277
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,thermal_secondary_primary_auc_ratio,Thermal:cross_sensor,0.46250346075940674
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u005_initial,ESN:initial,0.45591243691959366
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u010_mean,ESN:mean,0.45583635006429996
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,thermal_secondary_early_slope,Thermal:early_slope,0.41828748697688023
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u006_net_change,ESN:net_change,0.3919709459021865
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u001_mean,ESN:mean,0.39016388308896216
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u009_abs_auc,ESN:abs_auc,0.36872641160997427
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u001_max,ESN:max,0.3632481580288309
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u003_std,ESN:std,0.35897778327547447
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u017_initial,ESN:initial,0.3337454798887154
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u002_max,ESN:max,0.31671153515984796
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u003_slope,ESN:slope,0.31498055920191725
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u016_std,ESN:std,0.305374593721093
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u011_std,ESN:std,0.30424280174859986
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,thermal_initial_sensor_difference,Thermal:cross_sensor,0.30010557899200724
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u015_abs_auc,ESN:abs_auc,0.29043303751280114
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u016_slope,ESN:slope,0.2737700162034902
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u006_slope,ESN:slope,0.27002273858027753
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u003_abs_auc,ESN:abs_auc,0.23465186172563868
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u019_abs_auc,ESN:abs_auc,0.23460430744108013
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u011_slope,ESN:slope,0.23002958526654899
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u006_std,ESN:std,0.2077741800931543
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u011_net_change,ESN:net_change,0.12413570441160164
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u004_max,ESN:max,0.12323217300498947
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u010_slope,ESN:slope,0.04691705714545135
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u006_abs_auc,ESN:abs_auc,0.04284641038724069
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u016_abs_auc,ESN:abs_auc,0.0339442483178828
G_optimized_summarized_ESN_plus_thermal,13,titanium,42,esn_u015_mean,ESN:mean,0.029645340993791174
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,thermal_secondary_late_slope,Thermal:late_slope,0.8009758365332406
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u003_max,ESN:max,0.7996728491363367
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,thermal_secondary_final_change,Thermal:final_change,0.7824391764123233
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u013_initial,ESN:initial,0.7813073844398302
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,thermal_secondary_middle_slope,Thermal:middle_slope,0.7762000542782436
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u011_min,ESN:min,0.755951439913219
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u006_initial,ESN:initial,0.7496076983531104
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,thermal_primary_late_slope,Thermal:late_slope,0.7227680601482728
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u015_initial,ESN:initial,0.7183455116843289
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,thermal_difference_late_slope,Thermal:late_slope,0.6931607625821283
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,thermal_secondary_max_abs_rate,Thermal:max_abs_rate,0.6589502102707179
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u016_initial,ESN:initial,0.6251961790910692
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u018_initial,ESN:initial,0.6246540602471019
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u016_max,ESN:max,0.5900630736592231
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u003_initial,ESN:initial,0.5679313096256805
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u012_max,ESN:max,0.5484720963843277
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u010_initial,ESN:initial,0.5430223753739195
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,thermal_secondary_primary_auc_ratio,Thermal:cross_sensor,0.46250346075940674
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u007_std,ESN:std,0.45602656720253426
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u007_initial,ESN:initial,0.4415415321260042
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,thermal_secondary_early_slope,Thermal:early_slope,0.41828748697688023
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u007_max,ESN:max,0.3929790967348275
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u000_initial,ESN:initial,0.3891462213994095
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u003_abs_auc,ESN:abs_auc,0.37079977841672646
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u008_initial,ESN:initial,0.3689071178912967
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u012_mean,ESN:mean,0.3662155453852836
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u013_slope,ESN:slope,0.3508364897590532
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,thermal_initial_sensor_difference,Thermal:cross_sensor,0.30010557899200724
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u019_abs_auc,ESN:abs_auc,0.27634745842656283
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u004_abs_auc,ESN:abs_auc,0.2543012921052256
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u019_max,ESN:max,0.250230645347015
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u015_mean,ESN:mean,0.23980674617178396
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u015_max,ESN:max,0.23663963082018546
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u018_min,ESN:min,0.22369535456335204
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u015_slope,ESN:slope,0.20237201336730465
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u014_net_change,ESN:net_change,0.19035029023090677
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u018_mean,ESN:mean,0.15075659290746996
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u012_abs_auc,ESN:abs_auc,0.14779871640792905
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u011_mean,ESN:mean,0.11464386921371791
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u018_abs_auc,ESN:abs_auc,0.09411943999825391
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u013_mean,ESN:mean,0.08722406873726624
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u009_abs_auc,ESN:abs_auc,0.06835452862443925
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u009_slope,ESN:slope,0.0036331473402721297
G_optimized_summarized_ESN_plus_thermal,13,titanium,43,esn_u000_std,ESN:std,0.0025203770816023935
G_optimized_summarized_ESN_plus_thermal,13,titanium,44,esn_u000_min,ESN:min,0.8038671370343996
G_optimized_summarized_ESN_plus_thermal,13,titanium,44,thermal_secondary_late_slope,Thermal:late_slope,0.8009758365332406
G_optimized_summarized_ESN_plus_thermal,13,titanium,44,thermal_secondary_final_change,Thermal:final_change,0.7824391764123233
G_optimized_summarized_ESN_plus_thermal,13,titanium,44,esn_u011_initial,ESN:initial,0.7684962601797607
G_optimized_summarized_ESN_plus_thermal,13,titanium,44,esn_u015_max,ESN:max,0.7408862425650748
G_optimized_summarized_ESN_plus_thermal,13,titanium,44,esn_u009_min,ESN:min,0.7311661468013101
G_optimized_summarized_ESN_plus_thermal,13,titanium,44,thermal_primary_late_slope,Thermal:late_slope,0.7227680601482728
G_optimized_summarized_ESN_plus_thermal,13,titanium,44,thermal_difference_late_slope,Thermal:late_slope,0.6931607625821283
G_optimized_summarized_ESN_plus_thermal,13,titanium,44,esn_u002_max,ESN:max,0.6751376887344435
G_optimized_summarized_ESN_plus_thermal,13,titanium,44,thermal_secondary_max_abs_rate,Thermal:max_abs_rate,0.6589502102707179
G_optimized_summarized_ESN_plus_thermal,13,titanium,44,esn_u015_initial,ESN:initial,0.6496295704972448
G_optimized_summarized_ESN_plus_thermal,13,titanium,44,esn_u019_std,ESN:std,0.6409842015645031
G_optimized_summarized_ESN_plus_thermal,13,titanium,44,esn_u000_initial,ESN:initial,0.6186907529634615
G_optimized_summarized_ESN_plus_thermal,13,titanium,44,esn_u004_initial,ESN:initial,0.5780698830935603
G_optimized_summarized_ESN_plus_thermal,13,titanium,44,esn_u019_initial,ESN:initial,0.5603226240963147
G_optimized_summarized_ESN_plus_thermal,13,titanium,44,esn_u014_initial,ESN:initial,0.5407112371443745
G_optimized_summarized_ESN_plus_thermal,13,titanium,44,esn_u018_initial,ESN:initial,0.4881257092795458
