number,value,params_colsample_bytree,params_input_magnitude,params_leak_rate,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_res_size,params_spectral_radius,params_subsample,params_washout,user_attrs_duration_seconds,user_attrs_mean_fold_nrmse_training_range,user_attrs_objective_J,user_attrs_pooled_mae,user_attrs_pooled_nrmse_range,user_attrs_pooled_r2,user_attrs_pooled_rmse,user_attrs_prediction_range_coverage,user_attrs_sd_fold_nrmse_training_range,user_attrs_worst_fold_nrmse_training_range,state
40,0.2757243475292388,0.7727106483709834,0.579055204318089,0.7857568000021341,0.07685477096122222,3,2.876118476816607,1136,0.5156141504342849,0.06172857821972983,49,1.3676238547999644,0.9439684050023848,2,266.2020064999815,0.15793020238066843,0.2757243475292388,4366.6133236777005,0.21315548317886918,0.5006233975230319,7920.453833423627,0.8388072435966134,0.2502754574014786,1.0038724667102545,COMPLETE
41,0.27500367970889195,0.6642191467646943,0.5896292793830062,0.6415191882584462,0.03160271709304722,2,2.889055192989545,1102,0.3199187205810274,0.5435056274456863,16,1.0140628578482809,0.9967552187866784,0,110.49926989991218,0.15583150976535792,0.27500367970889195,4275.145598645346,0.21199074367776036,0.506065946001412,7877.1743206993115,0.8263839111710871,0.25205174412452647,1.012517222762126,COMPLETE
42,0.28108126543478223,0.5614086315763803,0.6843929150310423,0.8081887982520497,0.01516413635995176,3,0.9153623132647647,1186,0.009536594552017472,0.01804472895419635,21,1.3135221654028288,0.9062905657679661,1,160.65778949996457,0.15691050217159488,0.28108126543478223,4304.203297957032,0.21614017804618463,0.4865405132474234,8031.359438810239,0.9284854213620021,0.2597643495543904,1.0417156898896947,COMPLETE
43,0.27291001656719915,0.643067260009066,0.6833787330716689,0.7622655801920624,0.04508385490979617,2,0.8155091906474282,1002,0.5283542541904107,0.06244456261287135,24,0.5141140188679099,0.9808318601232404,1,136.25529290013947,0.15403856333027166,0.27291001656719915,4206.769539308182,0.20989797869729454,0.5157700076809291,7799.411139734946,0.9533164878138028,0.25204815147961834,1.0163537927623563,COMPLETE
44,0.29015241384267343,0.48168098451498387,0.9030926421405814,0.8162683161954907,0.019883458908790345,2,0.35490627414850934,540,0.1909750724630948,0.15119934987444203,13,0.9146467581695749,0.9961415726820583,1,70.09004859998822,0.1626254616885659,0.29015241384267343,4527.456034095209,0.22336221805517412,0.45165410089891334,8299.716760054182,0.721257008827754,0.26716078314999714,1.0705759368275634,COMPLETE
45,0.27859439185549156,0.6373925438024035,0.8807575425313854,0.9042571433522062,0.01983113632630369,2,1.6764774688864437,928,0.2967399802600013,0.030601113077904075,39,0.3414337265007771,0.9795110990527253,1,191.2955607001204,0.15805239561859508,0.27859439185549156,4364.458342021275,0.21473865637200523,0.49317779344737234,7979.2815492278005,0.8744670959564016,0.2554229419339454,1.0270001112527523,COMPLETE
46,0.28158557391828715,0.6193227526814361,0.677086591614671,0.5410863889819428,0.042430960356251365,3,0.6527795281268616,963,0.042339069205165385,0.01800252955961844,27,0.562609351748456,0.9975142709687032,2,188.26072609983385,0.16353019324580684,0.28158557391828715,4459.8999409437,0.21804608013835952,0.4774453220431717,8102.179148943754,0.9751595682280753,0.25415797511971056,1.0233329396992565,COMPLETE
47,0.27393412874295797,0.42818948672219825,0.3536506076916319,0.6056431194660148,0.034300008736614866,3,0.6016991176115183,797,0.13471767148924102,1.3427211430399126,27,0.5544485772835389,0.9862935950225329,1,165.1025904000271,0.15632507025649564,0.27393412874295797,4257.759951625898,0.21108819020615438,0.5102628546366685,7843.637143998806,0.8782146083810459,0.2513837541472145,1.0148717439002455,COMPLETE
48,0.28170548698469033,0.5093929836416604,0.4332501447268347,0.34973841512089626,0.028607926371046463,2,1.7332577253117405,665,2.0183767262218013,3.4710025379156653,42,0.45800943778468406,0.930264173949969,1,169.56940629985183,0.15836440757442166,0.28170548698469033,4401.166136135963,0.2170456597328142,0.4822294033544684,8065.005422432166,0.7318383344282804,0.25863930900750454,1.0357639535086147,COMPLETE
49,0.27667787540021205,0.40484947979358993,0.7545957673433177,0.5673319335908886,0.04302503521709161,3,0.5225812946667937,918,0.006324014735941989,5.385660651290909,40,0.4377031674146197,0.9941576194029208,0,237.123104600003,0.1579261495093152,0.27667787540021205,4278.540875019815,0.21315398205814381,0.5006304310923024,7920.398054622038,0.8029412195257462,0.25409557336827304,1.026556000697197,COMPLETE
50,0.281344488935816,0.49741000552551656,1.416627183724117,0.06070888017195264,0.02331220058736137,6,5.272386965398161,622,0.09610851491527547,0.12132042305858433,17,0.3388421816248875,0.844729097048737,2,157.23233070014976,0.16217764079850655,0.281344488935816,4471.248103323204,0.21764125082220867,0.4793838945939163,8087.136458691688,0.9996175561630161,0.2548129524544293,1.0241411914712566,COMPLETE
51,0.2827476721119201,0.457429551426143,0.3264291252243894,0.8364894663255583,0.09284834491499484,2,3.75728867237635,827,0.025914440471404676,0.13396414380458038,18,0.7074165789034319,0.8665191669141304,0,99.5782532999292,0.15859778625892468,0.2827476721119201,4398.701452078184,0.21766282086966657,0.4792806947589836,8087.937960780807,0.9999612701272124,0.26033940496901414,1.0436754613719863,COMPLETE
52,0.27671739646925975,0.6245582767212126,1.1023898682171334,0.5450691291372947,0.03388669463082475,2,6.474539245948355,1021,0.1915446396759489,0.010650453358917981,34,1.2166114980481555,0.949542215931359,1,177.16061459993944,0.15915708047077112,0.27671739646925975,4368.801984990047,0.21387001579888218,0.49726979921764525,7947.004511571273,0.895109776891159,0.2513895226815104,1.0114990669791633,COMPLETE
53,0.2761510332141521,0.44910735998927764,0.3008991797276736,0.7630142826084989,0.06788036254625998,2,0.3940435530421119,826,0.2511653287934156,0.5883650520363995,59,0.4382623963356343,0.9360589145302098,2,250.72675910010003,0.15876935896138436,0.2761510332141521,4364.162076921062,0.21369916181361373,0.4980727088655019,7940.655901240477,0.8863838126903465,0.24980748560215346,1.0014836401972915,COMPLETE
54,0.2781093283410499,0.4083871164432257,0.5192691585192591,0.47695776824181635,0.01949478795699836,2,0.5081449588027709,956,0.06445916222578829,0.13392902243939792,13,0.44574678339570417,0.9748727791918765,1,88.7775528000202,0.15527958475650647,0.2781093283410499,4305.061361291689,0.21384891843836626,0.4973689786852905,7946.220573633193,0.8478822171059037,0.2570416396107346,1.0309744136139982,COMPLETE
55,0.2769998624097117,0.47882136550854476,0.5597548685040823,0.4437391333040784,0.05608682496252446,3,4.731587183419436,1050,0.00019151726446982976,0.02944841981678594,10,0.873776845171904,0.7402837297977412,2,99.72116159996949,0.15673647118324643,0.2769998624097117,4239.693333622087,0.21373606513290264,0.4978993400767786,7942.0271586548715,0.9968651354064071,0.2530551891072363,1.0130682678021838,COMPLETE
56,0.27526425654440434,0.471324661447668,0.6463995194411591,0.6767800301824735,0.04133089617123086,3,1.2819732555306484,785,0.7803794680856577,15.910336525403148,14,0.6888837503656907,0.9797316564470129,3,103.83358240011148,0.15378923450004842,0.27526425654440434,4208.075671794116,0.2115974119441016,0.5078971552233279,7862.558858825171,0.868752716548847,0.25466737840121106,1.0226180109547245,COMPLETE
57,0.27028070381334335,0.42622378585635584,0.28616943708952597,0.7417335413706643,0.05962302189684329,4,0.5730550884230995,829,0.03309619451980076,0.7169478749328431,22,0.43543651595759436,0.9619151439169372,1,157.89199230005033,0.15566335116137994,0.27028070381334335,4224.064607064377,0.20848151860234748,0.5222834400826999,7746.778166744518,0.8647409749440002,0.24719674084398344,1.0006309618861369,COMPLETE
