outer_fold,held_out_material,trial,acquisition,res_size,leak_rate,input_magnitude,spectral_radius,washout,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_inner_nrmse,sd_inner_nrmse,mean_inner_r2,performance_index
4,copper,16,expected_improvement,73,0.25483196273864045,1.7347720355568557,0.39685155230723956,4,596,1,0.07990106228799289,8.617048500231585,0.9872620458353931,0.6195501326534407,0.010202659577175397,16.176203829544203,0.17970796564201505,0.04602704130786185,0.8134775098880737,0.1912147259689805
4,copper,33,expected_improvement,64,0.4996759493280541,0.6585797012231775,0.7336066221668898,3,590,4,0.043204983284704665,12.618106931008796,0.8962379935352924,0.9146720760989306,0.0009558151979587912,0.19336739289609212,0.18218765830828829,0.04062390607708032,0.8117892810216711,0.19234363482755837
4,copper,1,random_initialization,38,0.7754714792954346,1.714126110790267,0.7481851136037421,1,302,2,0.011337386934471484,8.184518754358512,0.7287234109707257,0.9022544218862165,0.5456941613125604,0.686014873590496,0.174137509487704,0.07349699773707549,0.7994192821830491,0.1925117589219729
4,copper,48,expected_improvement,28,0.3215238582932075,1.9194142708092912,0.6534969769207944,5,555,2,0.03700693585901155,3.0672611593352546,0.7290850157169181,0.8258283066605865,0.0002510241074587792,0.6154214672458473,0.18286791774200295,0.04736421825707222,0.8053443471110646,0.19470897230627102
4,copper,3,random_initialization,49,0.7795285068063192,0.9805958732411445,0.793460219819522,1,190,1,0.02202939026762506,4.129321907548672,0.6769190908867433,0.41812746837660997,0.0013583152966394924,0.26074831684058813,0.17676041702261058,0.07702158440847026,0.7891804589601586,0.19601581312472816
4,copper,22,expected_improvement,18,0.7288764380764045,1.2575955728187918,0.5961427717887788,1,212,2,0.01593424550680512,14.938418109557933,0.9488782173637413,0.8361659016190939,0.0004995650198158001,0.2503116761716497,0.17634975063329472,0.08394038794102247,0.7894699251760086,0.19733484761855033
4,copper,27,expected_improvement,63,0.5386420628778439,0.40130406881419833,0.8626970936244507,1,406,4,0.01345062906183938,10.65093188214593,0.8834022727326852,0.4404386481226713,0.005593106872483558,13.99327106228622,0.1781233368498114,0.08154494527817069,0.7833708351818438,0.19850957316935408
4,copper,5,random_initialization,33,0.6542596298158313,0.9019595224144892,0.9351474079268767,2,460,2,0.06351658980756854,3.316723169316912,0.7688425958655167,0.8350557764800541,0.3964232975929305,0.10124858949846742,0.18496183285849002,0.061752576413589624,0.7973732851018204,0.20039997696188744
4,copper,21,expected_improvement,19,0.1075839420160552,0.8349159686866038,0.5052865971483229,1,477,4,0.02669023285826713,9.651485815272787,0.6937837526365324,0.9240187935288275,0.13643683594886707,7.182795669276106,0.19034501214597083,0.06751944069393166,0.7787637582290735,0.20722487231945375
4,copper,9,random_initialization,77,0.08856887832178667,0.27457841406889116,1.4863925914740996,0,348,3,0.0672426751049612,2.227645309293687,0.9493055567514606,0.5579984015546444,0.06450848046587812,35.46980833904546,0.19266230691995134,0.060924940076012735,0.7822987090352718,0.20789354193895454
4,copper,23,expected_improvement,68,0.8401094193886556,0.40772636156088904,1.2986699724126278,3,524,2,0.10055767461854939,2.2319093846413987,0.9386149079464381,0.8405786361509482,0.648483260183461,1.7311856233004312,0.193366590605916,0.082517317924034,0.7649113437683853,0.21399592008692447
4,copper,42,expected_improvement,58,0.6730297131086017,0.7661730567296203,1.2457909710861135,5,381,2,0.07455846949027653,4.047776985041193,0.8202634604125146,0.35576466904653126,0.004692087778953023,14.459729611650923,0.20800855259442813,0.08113321336612885,0.7374149181837818,0.22829185593596035
4,copper,15,random_initialization,17,0.6673419363800763,1.3429896796271354,0.7629979963017843,1,434,2,0.06490130459257366,1.2559378383268764,0.8323846551752874,0.7725217915382535,0.017313238851089697,0.8754061827432547,0.2289452698759714,0.10019210677229293,0.6699725693227766,0.2539932965690446
4,copper,34,expected_improvement,46,0.1308810163080405,1.1147714388883965,0.33607866504671186,1,458,1,0.012145416324883813,3.6669941934837547,0.8362513212413565,0.8749782257658412,0.008053892321606693,16.549873008120613,0.2398995728193825,0.06209036322640058,0.6591087711599563,0.25542216362598263
4,copper,6,random_initialization,76,0.609368705842505,0.36797484688132803,0.8711650611020063,3,102,3,0.05699989074201267,8.010542352882632,0.7095868721263461,0.8139429275270778,0.024927275362344778,24.354024154636985,0.2509232692916008,0.05004786910604006,0.6371645433890482,0.2634352365681108
4,copper,4,random_initialization,33,0.0691809112067585,1.2505985274229297,1.2714782611463658,0,221,3,0.13846909762392232,19.833479863013547,0.6010311380280086,0.4404329210682512,0.08396830134132621,12.87867650625124,0.2305386625009211,0.15366871452103756,0.5538977490156346,0.2689558411311805
4,copper,49,expected_improvement,53,0.5709144321413884,0.8838058613171123,0.9099448552321001,4,334,3,0.011928444416347954,2.6888864210887835,0.7722362236209852,0.9443500911450216,3.373654042517519,0.13763644533755068,0.25908035512055594,0.06528958295319387,0.6144109218693352,0.2754027508588544
4,copper,20,expected_improvement,45,0.7076073077357113,1.7874464545313793,0.6306479157343046,3,559,4,0.01504518476776558,18.904763502875536,0.846826304744056,0.5535398934721975,0.006487869773298896,27.542010177441817,0.2525106685176128,0.1000099569829228,0.5993012020378325,0.27751315776334345
4,copper,19,expected_improvement,70,0.704496451568371,0.831090141900787,0.7078325024133232,0,116,4,0.04673950802407589,5.891110194924862,0.6690171942251234,0.8219422778363594,7.2318040173543485,1.7748102861005797,0.26921997795624686,0.06947722878214511,0.5695909062017448,0.2865892851517831
4,copper,10,random_initialization,48,0.621492953687408,1.1278796644972688,1.40682843969786,2,314,1,0.06009450135221294,14.557838843474368,0.7024267471551776,0.5660133713382196,0.00014083666761808194,1.8290362330789378,0.24814607940473205,0.16313790296264893,0.5440962092561342,0.2889305551453943
4,copper,31,expected_improvement,28,0.5157956113977623,0.5741129675806587,0.3162233143132759,2,160,2,0.01635091180020552,6.357881515955232,0.747420759734048,0.5526276288005707,0.0005833204056943048,10.291034454824263,0.27415597340669784,0.09307907538583919,0.5295702496431328,0.29742574225315765
4,copper,36,expected_improvement,68,0.20853083665490102,1.4626106480179335,1.1701700823659456,3,444,1,0.016632523323148362,2.894809566167713,0.6216192025523518,0.374039939957708,0.07235171168040455,42.32671473314746,0.28194109754099733,0.07663298028972722,0.5226569960628576,0.30109934261342913
4,copper,32,expected_improvement,35,0.5514672677275334,1.2060547982464724,0.9631851865415191,1,570,2,0.015582976808454673,10.378350434176216,0.904780743383158,0.9781407459165075,0.09842618492404075,71.45476663650764,0.3079854478132495,0.05632264224269024,0.4659203872041349,0.3220661083739221
4,copper,17,expected_improvement,14,0.8310159124137341,0.8844094459026152,1.4258958074239596,3,506,1,0.14542173822861046,9.421500717683527,0.8189276117696931,0.6905396233718959,0.00437836813676547,1.286306608990855,0.2786529704895106,0.20668480863551816,0.38442662536043026,0.33032417264839015
4,copper,25,expected_improvement,58,0.7042605732913504,1.8827915054780417,0.6414650409771059,4,209,1,0.02006255800758448,2.298457847356643,0.8321181973379426,0.9692968752569258,6.8615139404969305,0.48873287101897056,0.34565683786292634,0.07086642187527502,0.332266950510655,0.3633734433317451
5,cork,38,expected_improvement,30,0.13909789359680652,0.3765914607697769,1.4598280229733185,4,423,2,0.033613139726031964,16.65928619083694,0.8053682857858585,0.6344356560680937,0.21880878196611603,29.707669312228933,0.21833749735731972,0.11262983489610737,0.6573813317483812,0.24649495608134656
5,cork,6,random_initialization,36,0.39094597054806424,0.47804931117034677,1.0805193795970998,1,476,4,0.02384924468743702,7.991856442531236,0.688851725503639,0.9359995706919058,0.2351795010943679,2.6561904770506386,0.21880411211369452,0.12637954602939752,0.6409322322046673,0.2503989986210439
5,cork,45,expected_improvement,65,0.8370297559679615,0.8919192774974827,1.4156919151836294,4,309,3,0.04451211378077744,14.727772079147977,0.8453942591523624,0.648741999126257,0.8043687648408292,24.052960385644045,0.23029156978874926,0.11251193672845868,0.6250948504774758,0.2584195539708639
5,cork,13,random_initialization,56,0.6239665601688568,1.9039090752600862,0.9174574786045795,4,534,2,0.0130970358218617,5.997134112120198,0.8525354132732683,0.4009615960082221,0.00476453278704047,12.108699309447784,0.22752705418235752,0.12839098645634883,0.6142199477000582,0.25962480079644473
5,cork,7,random_initialization,36,0.4216316509546561,0.3605183986981194,1.0003219355913788,2,345,1,0.09443461112702732,2.840442032329617,0.91684967754992,0.6549768612064959,0.006618403793695951,1.9620701677509669,0.2251385138190916,0.139889259303629,0.6091694309391291,0.26011082864499885
5,cork,8,random_initialization,30,0.6225770676753305,0.9621387852829555,0.9734009802920705,0,410,2,0.04771172686740462,2.2781992652694654,0.9680335294399889,0.6142048613636761,0.7670388065912254,8.748276290121236,0.23585903387343474,0.11029429306590656,0.6203276379722631,0.2634326071399114
5,cork,5,random_initialization,51,0.26212796099737695,1.0481370215453976,1.0257395287339994,1,166,3,0.030034109535606864,13.833647872656668,0.724298512847974,0.862153362085166,0.00026633010777650843,3.6028101373824946,0.23635700352891972,0.11812412864997311,0.6015866554327516,0.265888035691413
5,cork,28,expected_improvement,59,0.16120344849621238,0.8213094787804238,1.411833533364581,2,303,3,0.021320841484617794,13.434325331381508,0.9319375697831762,0.9805213605457734,0.05070482143428882,0.17578697568979434,0.23362445932036324,0.13004002995614924,0.5973074611793352,0.26613446680940056
5,cork,20,expected_improvement,52,0.3195036656576182,1.872827013540041,1.3123587427591537,2,411,1,0.05477899440166823,10.918688361272874,0.912467395510639,0.8591688047581372,0.005856895770951815,0.2165971922887175,0.23451384100538836,0.13693971371989996,0.5888891673510664,0.26874876943536335
5,cork,17,expected_improvement,66,0.052818091043241824,1.9301511002189873,0.8577661961353025,2,461,2,0.01626303158903588,13.797679632629796,0.9998950527139673,0.7129273342942026,0.5998621714191673,3.977494844944903,0.24938375485740172,0.09959388503786386,0.597973751242743,0.2742822261168677
5,cork,9,random_initialization,60,0.17447367204464465,0.6305448328612371,0.9147214144360629,4,207,1,0.059194567787718574,7.524773319676675,0.6228900795272617,0.7964703218234267,0.039098038568298465,2.3084560526175717,0.24821792799195544,0.10759243048117535,0.5979216316628648,0.2751160356122493
5,cork,11,random_initialization,20,0.1488668264004274,1.5561921566834762,0.39974785750617575,5,249,3,0.10028602161045998,1.6996734979962003,0.650000211184068,0.6316738845235943,4.057662825491389,0.16241014890701297,0.23911020002666947,0.14831490714360282,0.5421656345519534,0.2761889268125702
5,cork,19,expected_improvement,79,0.4783395154922408,0.41208081663181073,1.0168430762514191,1,376,2,0.053217373414581645,4.894796962621164,0.9359591795287124,0.5503178879846664,6.73381625285537,23.358051438668234,0.22670972714376142,0.2012055509162911,0.4591471454169065,0.2770111148728342
5,cork,49,expected_improvement,51,0.31355164653156903,1.2341850319000076,0.32168082549880506,4,446,1,0.04973191480740226,16.107328565238095,0.8562606211113043,0.5967088030970042,0.007657562735786775,95.79511342292315,0.24287721377071292,0.13676540618494992,0.5510804945550687,0.2770685653169504
5,cork,16,expected_improvement,69,0.8240458379934772,1.0381533935668963,1.2312262946022385,4,499,3,0.06396891604655859,9.288548076539833,0.6646821158437849,0.7155453806935701,0.1903637958902211,1.0770117449069465,0.2435749820559696,0.13789459568472245,0.5594318861148976,0.2780486309771502
5,cork,48,expected_improvement,75,0.7224600449606365,1.82026167491359,0.5374020015760751,3,360,2,0.06520712282231286,15.11679887417376,0.7031735126110913,0.9450127644625788,0.0004611111457813965,0.3491679867727242,0.2580229061347793,0.08399863593714736,0.5880246503652733,0.27902256511906615
5,cork,36,expected_improvement,71,0.314929448919192,0.9901211945549181,1.420361967257548,4,588,3,0.030784376181134,19.50933529471453,0.7169106633760052,0.5525328404659398,0.00035708078000715274,5.5699026400569585,0.26052007471346134,0.0788292240445542,0.5902941058422382,0.2802273807245999
5,cork,33,expected_improvement,51,0.863964853212003,0.8011929263999197,1.3593934427026664,3,466,1,0.14918822789099453,18.04594784871009,0.9385416382401606,0.8419774548005414,0.0008067635709281511,7.845963772041398,0.2555861380352006,0.10004895228171955,0.5837600999770026,0.2805983761056305
5,cork,21,expected_improvement,30,0.1730136002374,1.6364162347414848,1.2914149502999956,2,507,4,0.14978241889810626,11.972798544960424,0.6411647113417199,0.32013125834476114,3.9490639068294935,0.15822860554808757,0.2508889425729337,0.122250923310374,0.5581128094132897,0.2814516734005272
5,cork,47,expected_improvement,24,0.5125894028119986,0.6696352896196456,0.3775515834520402,4,288,2,0.012411978452525535,2.011132416819042,0.9908550984105956,0.31076681788377597,0.0008055451595502817,9.810220313924354,0.23893884609594446,0.1705536418723897,0.4983813305884799,0.28157725656404187
5,cork,44,expected_improvement,67,0.351092914326697,1.4085007094295474,0.9929238090147157,4,376,3,0.026381317941511804,15.61821493612995,0.9845159886516321,0.7756645658242614,6.183897224582816,20.90204505938972,0.2341713419192247,0.19421712819122644,0.4554806636661136,0.2827256239670313
5,cork,42,expected_improvement,21,0.4696630526552555,1.215913952320952,1.2540634055139095,3,442,2,0.030608539450262977,3.881503502995071,0.6855843681471281,0.7044468055158439,0.0004943522197349054,14.83882113526531,0.26182754764330823,0.09767077548740571,0.5652477033489987,0.2862452415151597
5,cork,40,expected_improvement,11,0.4238250835905327,1.7407045146414681,1.496741855461211,2,125,2,0.07823444834869944,13.831130942674863,0.6005777747666313,0.685170563079812,1.0846057965659683,2.3982333915834997,0.2620941237738184,0.10488159791503344,0.549928712187298,0.2883145232525768
5,cork,29,expected_improvement,52,0.17265831624402417,0.8051337128884659,0.3778417261045368,4,341,3,0.023443258031238548,19.041786969232138,0.8639088383884064,0.9836953959824846,0.0004286213262719449,0.28046180728734876,0.2635118133461809,0.1056179753692953,0.5412699849686632,0.28991630718850475
5,cork,10,random_initialization,16,0.08221153509750989,0.3460939216180562,1.467191107321388,1,275,2,0.01013397943398374,13.579471081774583,0.9541128631417237,0.3609048131789588,0.014072220624727395,9.327345544273852,0.24151575885424353,0.1967189900068567,0.4294045344372863,0.2906955063559577
5,cork,14,random_initialization,45,0.5347790742455323,1.8271636681000227,1.2584440917150899,1,319,4,0.11483329094420852,3.0630226098450692,0.985136911543472,0.7310207048033012,0.004375799963488347,7.953116674194763,0.2673327397814979,0.09733011892214417,0.5579212804468809,0.291665269512034
5,cork,1,random_initialization,37,0.5269797332781329,1.8741190151955283,1.0780582057341048,3,486,4,0.06527298618837554,2.8385433181503172,0.6997207959022775,0.8591393845941993,0.2927597216101539,0.34326107509845954,0.26347825716934237,0.11737051712026952,0.5438124392630241,0.29282088644940973
5,cork,46,expected_improvement,44,0.7209874887778153,1.030531314519585,0.4538937192919314,2,566,3,0.039610495565485175,17.401449232441976,0.8948582763491784,0.6542360133060672,0.09883557866509793,97.49338937655682,0.2647314134090006,0.11771245406609299,0.5233700142882964,0.29415952692552383
5,cork,18,expected_improvement,61,0.7063802068495113,1.5204698642816854,1.2627708518062508,2,564,3,0.02656179768444931,18.308896677523734,0.9487724549310579,0.993202908411096,0.00017750419300737033,1.428911198511489,0.2711524453350942,0.09243842194228898,0.556927151632135,0.2942620508206664
5,cork,27,expected_improvement,53,0.7001158477020439,1.2005516857419154,0.9744302558981022,5,262,4,0.022493623527231044,4.0930393089242605,0.6902759599958208,0.8224428757742861,2.991770456277393,0.19752666590004545,0.25931707899748724,0.14127692389653068,0.505685681204148,0.29463630997161994
5,cork,15,random_initialization,28,0.5586057715993452,0.9343499499519765,0.8090817585871894,1,181,1,0.08411803684859624,1.45598141379934,0.7143814717284106,0.5769706725118341,0.002316333405041675,2.4542969575001647,0.2739177317319677,0.12098613964558329,0.5197031007501405,0.30416426664336355
5,cork,35,expected_improvement,75,0.10091619282492345,0.6674669967125921,1.4455340528249296,1,173,2,0.018896727359261255,13.521184101491723,0.7980936773801517,0.4393922967023696,0.013836206549101152,5.028099503540744,0.26740759267171194,0.15138709381922485,0.4584573442076583,0.30525436612651813
5,cork,25,expected_improvement,21,0.24586446383563987,0.7238718009097599,1.1068295101403571,4,106,2,0.14356871957926523,15.643021269807276,0.8794306068099458,0.9867638730016428,0.0007538703426369693,3.4647538612052022,0.28395610758262824,0.09336260845651914,0.5055056756844599,0.307296759696758
5,cork,31,expected_improvement,17,0.3472425826670832,1.1593144540113112,0.38286524345823314,5,600,2,0.08911269652951437,8.784530641803725,0.9830889153009286,0.6656210858708411,0.6190311767122737,0.10608669494522646,0.2802300068753984,0.11127555417887443,0.504446278786403,0.308048895420117
5,cork,37,expected_improvement,52,0.10574465246808953,1.3427109217604996,0.6491034568738994,2,598,4,0.01971514328016553,11.513682747232426,0.9410134062419384,0.7950969217869517,0.002824651051640434,1.7280819782866021,0.2932974637358781,0.08831471386000475,0.4961429711499289,0.3153761422008793
5,cork,43,expected_improvement,18,0.09511118596492443,0.880670498996546,1.4099827591437217,4,414,1,0.03988142346191109,1.6953337859503672,0.9374038892305244,0.6617210970951314,0.00046809398643121914,2.8418675314100086,0.2857066159449262,0.12857271885154553,0.46754355389622954,0.3178497956578126
5,cork,32,expected_improvement,44,0.1139862590079694,0.25331722610299223,0.5843863333773341,0,150,4,0.02791672057768394,1.1291802847344374,0.9607649089378512,0.881012739115818,0.0003209330826421288,0.25491863949767646,0.2952170531933572,0.09464718425780827,0.4799629528071801,0.3188788492578093
5,cork,50,expected_improvement,56,0.3074396520853095,1.0561644569919735,1.4150678916749164,1,580,4,0.046982093667812676,10.120598318883216,0.8751398193019602,0.5560461916856667,0.15021188583950235,0.2498430016261827,0.29555876963441213,0.11009702834450452,0.46701448141325697,0.32308302672053824
5,cork,22,expected_improvement,44,0.9220537620492729,1.1328456263904587,0.821536018747534,1,538,2,0.03770634588381731,7.4728464284184755,0.8197816288349628,0.9009055971094531,0.04610433360855819,1.8417616816561377,0.2946680498595736,0.12106070366238318,0.4513945814376348,0.3249332257751694
5,cork,24,expected_improvement,23,0.2708485764202985,0.374988029709598,1.182680639614394,0,263,3,0.034494264010015846,3.3349683103232493,0.7784382617976567,0.47586642107150684,0.21714388545479568,57.05995814957904,0.28402380385341075,0.18394402987114788,0.3481960716835913,0.3300098113211977
5,cork,2,random_initialization,80,0.09241098571515285,0.3538858581486853,1.4874865454110227,4,240,4,0.026846471705872187,1.4232502291498514,0.7565356138208509,0.9955721353825209,0.002556220214640969,42.30644110962502,0.2849712996875115,0.18854209269411154,0.32852546841735786,0.3321068228610394
5,cork,39,expected_improvement,38,0.2850425324964022,0.6722430920366156,1.4115658806365243,2,429,1,0.06066895970610851,3.363848256852252,0.7386024975713574,0.6710802112397849,0.4916600474090274,28.305460878034662,0.3016483330971855,0.13325488188221182,0.4177431645135741,0.33496205356773845
5,cork,4,random_initialization,65,0.49965743851943584,1.120203306452411,0.744054998502198,3,258,2,0.0378779262895376,1.279972856232066,0.8676563510556957,0.9519146703802115,0.01348688673190729,1.160063363332478,0.31463970467564434,0.1133964647430488,0.40278547173256085,0.34298882086140653
5,cork,3,random_initialization,12,0.8885796788646063,0.651341114935582,0.8502266538091379,5,380,3,0.03638820434928785,2.3277636763467053,0.6006818954020127,0.9970859089536013,0.0004007342752311898,0.5801713771988861,0.3193664723447063,0.0972748450133815,0.4051856378906131,0.34368518359805167
5,cork,12,random_initialization,17,0.12042748534827571,0.52985313755381,1.3118771276046048,3,133,3,0.018082850710398793,15.604383829107913,0.9428375653216475,0.3392870574933714,0.056872438860920804,0.2840567181954467,0.30443196639573245,0.16617851918262883,0.3286601268457248,0.34597659619138965
5,cork,34,expected_improvement,34,0.9281652992240539,1.7023821787342068,0.7370814889129369,0,134,2,0.013395321315696969,18.96282073430649,0.9271924723936629,0.6743001814112566,0.2012804247137735,0.42283792971601863,0.30718623535229117,0.1901877413985095,0.23936551769714462,0.35473317070191857
5,cork,23,expected_improvement,25,0.2069359816037769,0.33448329764184415,0.6287850891580031,5,456,2,0.010478062685031658,19.56055046149265,0.6934655452483639,0.8280329385634093,0.4140724236980257,13.710718914431341,0.3652700360717362,0.1764010752229752,0.05986305082105464,0.40937030487748
5,cork,30,expected_improvement,24,0.6635404430351738,1.2621562259083183,0.9775703779064693,1,569,2,0.018573871898610924,1.120824710350756,0.916996161623738,0.9664299279475626,0.05739352737909289,20.21494715047981,0.3594529755678899,0.20699780726248174,0.10188288301305737,0.4112024273835103
5,cork,26,expected_improvement,53,0.49393888824247595,1.4563197703734112,1.0807914205011793,1,126,1,0.010752727806618834,1.074641861542507,0.7568772512420356,0.8509781255174471,1.5037002170485854,3.583304983233978,0.40838181979466015,0.17260927842348,-0.12141548212985076,0.45153413940053017
5,cork,41,expected_improvement,13,0.61032630588506,1.0286501212295507,1.4886411297239681,3,209,2,0.011752131624126692,14.833373321980114,0.9562343359378817,0.851788994754465,0.0018871102916265493,42.58905047584091,0.42547430631328087,0.16656906242306566,-0.1867381691701001,0.46711657191904726
6,graphite,23,expected_improvement,59,0.09155614392069952,0.33223669468985517,0.7608508666303289,1,313,4,0.1383451465490537,1.0135652969281717,0.6361269117918259,0.6966325325783961,3.127948079438606,4.019473834713772,0.20943533365014266,0.14924901700812296,0.6179721672220946,0.2467475879021734
6,graphite,8,random_initialization,46,0.0890566514651385,0.9946904609998608,1.3579992392032052,4,392,4,0.05657497000569318,2.951663706005749,0.7950839106329054,0.6869264320913441,3.0201322215452193,3.2126114353335185,0.21798772993195425,0.1318968567725555,0.6284791773495971,0.25096194412509315
6,graphite,5,random_initialization,51,0.7715071905774858,1.684442971239765,1.2506492436515562,5,388,3,0.039191559484574104,12.763462843628705,0.6182200491562765,0.8018485996895217,1.1054545346293019,0.41285216960983506,0.22384933781409014,0.1200319318921295,0.6382942637231626,0.25385732078712253
6,graphite,32,expected_improvement,42,0.13178463404824253,1.5668715566861895,0.9308987116948841,4,369,1,0.0578005033012709,3.5186835075166614,0.6121762017595149,0.7192859565791656,1.057881457138425,0.10282370029730548,0.23073783449880172,0.10443127322651741,0.6495814570021973,0.2568456528054311
6,graphite,13,random_initialization,73,0.5841397293383859,1.2360690328035675,0.6502050192302995,1,549,2,0.1282188477442274,1.259815021433198,0.9704782309063285,0.905862981287131,1.2153125051742986,81.55435519643191,0.2316023568439259,0.11147282324398522,0.6354093329715582,0.2594705626549222
6,graphite,15,random_initialization,61,0.2406934310562946,0.7342561654041779,0.45672333427379563,4,425,2,0.10621313791742594,2.0656540791017783,0.6171173530751938,0.6789084848425765,0.0013054010555105886,1.3804506704837798,0.22527376277018843,0.1373930421211555,0.6178318870772711,0.2596220233004773
6,graphite,41,expected_improvement,27,0.8376257088782848,1.226681767253675,1.1180156431469925,2,300,4,0.14933331185190607,1.2681454039957343,0.6031032408520739,0.7231537348867323,0.6227441068519266,63.12541099494771,0.23030553417252272,0.1197847200085355,0.6201367883404814,0.2602517141746566
6,graphite,2,random_initialization,43,0.4680760432186556,0.6319233379607645,0.4157557983126324,5,280,2,0.06527881390496791,6.627462540487805,0.7339629903215468,0.6011843827302109,0.0006071446960518703,0.3731852514539727,0.2275223154325499,0.15559520646370403,0.5812494851362874,0.2664211170484759
6,graphite,35,expected_improvement,45,0.12396162362223068,1.5356003328351846,0.44811884026659665,0,177,3,0.07902926979993491,1.330489488522863,0.7102630201176803,0.601850939604798,0.21728655814521775,0.13932092550536715,0.2352845251846123,0.129921604976772,0.60068830086251,0.2677649264288053
6,graphite,33,expected_improvement,72,0.06945747757060583,0.5349104314143006,1.2712962586396241,0,336,1,0.1464642436880045,1.4914035910036691,0.922622746844755,0.3138460620941948,0.0065199623281253115,6.915634043832721,0.24222876146688377,0.11456769672545061,0.6106984505082496,0.2708706856482464
6,graphite,46,expected_improvement,70,0.3950626240583444,0.8788835911041415,0.5458987697057847,3,515,4,0.0383796266924924,15.257739964661221,0.6016032335243049,0.7764433637523791,0.04684871814499239,0.1345624788070069,0.250897623262318,0.08930165823194429,0.6153255012748928,0.2732230378203041
6,graphite,25,expected_improvement,60,0.43522358052698096,0.8259052994037421,0.3677850261671287,4,237,2,0.14657007126698662,1.209098112175135,0.9181654010409801,0.7875989054190838,0.39679750472301073,41.70943411691584,0.24251207197776842,0.12951495561435494,0.582168867956054,0.27489081088135714
6,graphite,28,expected_improvement,52,0.16724427838934278,0.8428814518290636,0.9045652204047423,3,578,3,0.10175303831136061,1.423163408244809,0.7187667961901506,0.31417384218999156,0.0002488971269787354,6.97457674896967,0.24088000965095926,0.13650374161218526,0.5788491215373195,0.27500594505400555
6,graphite,11,random_initialization,24,0.6517053383355249,1.8260846483031876,0.6399511405338227,1,551,2,0.10897958128643552,1.0413764346137784,0.6822999116509013,0.8671689531953881,0.00010438372244589673,10.783419157250195,0.24738339754962238,0.11411019291988558,0.5919269785608475,0.2759109457795938
6,graphite,44,expected_improvement,69,0.2679586666396699,0.5900627640222436,0.46374179049742204,4,453,2,0.12032124208243326,2.1222920377402317,0.6137574121398186,0.7574318948757055,0.010825055939589955,69.0047462101186,0.24901516976307608,0.1091694101273095,0.586736687895725,0.27630752229490346
6,graphite,17,expected_improvement,31,0.10332041136334758,1.3532654662185373,1.1308220332026515,5,554,3,0.042159273385392396,6.309319745999029,0.7318696362334505,0.3864031540721007,6.753721430432432,0.6529115633158348,0.22911970648938773,0.19059210713348826,0.48403065568696635,0.2767677332727598
6,graphite,43,expected_improvement,49,0.7690808591188486,0.6930011013196656,0.4217768860066736,1,489,2,0.05575946968286275,15.41064187056949,0.605167391774022,0.9488400989993022,0.08128135101579223,19.785127815454217,0.25115944758877023,0.10639678402700341,0.5831286128760664,0.2777586435955211
6,graphite,4,random_initialization,31,0.49007194875425053,1.5663658959297768,0.8312700517184619,1,526,2,0.10415989110851998,2.8436126758713054,0.898568675717841,0.4851645018714409,0.0002519553551258248,29.89135964316446,0.24791036262461053,0.12148720098469251,0.581821245306614,0.27828216287078367
6,graphite,24,expected_improvement,80,0.40893482373942264,1.168813192051438,1.1872387159002298,0,577,2,0.012240889365187484,18.331727651986203,0.8264978355338507,0.930285203345234,2.72261277716899,0.2491531469655593,0.2451631120265795,0.13924493918947112,0.5470962652184502,0.2799743468239473
6,graphite,9,random_initialization,68,0.5902691154267498,1.3865446536627726,0.47313438581945444,3,209,2,0.05992049745859415,2.9517626288191225,0.6371736306999745,0.8536656589612386,0.0007904280538775587,1.8675445994824782,0.2535668550248119,0.12792991514789961,0.5565622924744849,0.2855493338117868
6,graphite,48,expected_improvement,72,0.6836062179159818,0.8393571096745925,1.02523073129713,3,184,3,0.1151813208355283,18.405170286525735,0.7003504812217041,0.3882489708367943,0.06388612582412741,0.11285370936812898,0.26201778532991454,0.09894143765848083,0.5744826957253346,0.2867531447445347
6,graphite,30,expected_improvement,78,0.692661299658279,0.27932956480840404,1.0787518989747982,4,332,3,0.035402329926958076,9.170192231669828,0.7531593596203571,0.834105032515537,4.258836505174304,1.8401422082801648,0.24540283454486117,0.16627931153661188,0.4943112264482392,0.28697266242901415
6,graphite,10,random_initialization,60,0.5825765360856451,0.7056021715531424,1.297787336487098,1,439,1,0.03512897761929611,3.094064380188387,0.7450087977190313,0.42145709105952,0.4306639672395356,1.3607424908926444,0.25589034173616165,0.1290129672631096,0.5501421072525144,0.28814358355193903
6,graphite,37,expected_improvement,39,0.39002693502215174,0.48271603225640675,0.4931808857705511,5,567,3,0.049718791867075236,1.047437208126394,0.605742353329935,0.4609249513287829,1.6462991854419795,0.7380399570856497,0.25675640899687874,0.12664220994770448,0.5420936970879912,0.28841696148380486
6,graphite,3,random_initialization,41,0.4896364887918341,0.8153610342933195,1.4744916022627617,4,189,1,0.1343304321713496,2.808176963751518,0.9786069612694916,0.6442937376762994,1.7928274934000439,2.987862802695447,0.2630150132265135,0.10196320357896974,0.5610716129305023,0.2885058141212559
6,graphite,42,expected_improvement,58,0.10779304861289551,1.853146480653315,0.4036179359506799,2,144,1,0.0846386045249717,1.2274987935277788,0.6204762123897433,0.4902432921050206,3.528592954975093,3.800465131558853,0.2500144025979299,0.1545869700941122,0.5090885816088325,0.28866114512145796
