trial,res_size,leak_rate,input_magnitude,spectral_radius,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,objective_J,pooled_nrmse_range,pooled_r2,pooled_rmse,pooled_mae,mean_fold_nrmse_training_range,sd_fold_nrmse_training_range,worst_fold_nrmse_training_range,prediction_range_coverage,duration_seconds
118,10,0.41339200802152487,0.310662047166592,0.8171426662509917,788,6,0.050270221607327525,4.013749764166446,0.8067503008737086,0.4530230468485571,1.0256686907012817,7.41296453925331,0.2697410079337121,0.20880552497251853,0.5207974236163384,7758.8176294803725,4273.811758404178,0.1548947177590896,0.24374193184477422,0.9755840526150691,0.8936117858842627,42.886137541994685
126,12,0.5400100302474455,1.4470744673401439,0.7044557320889191,764,6,0.023131761450045446,9.688968376520148,0.8339117336360139,0.6276079064119553,0.0006423089751425973,0.04353744948154499,0.26980806799467577,0.20904513603871208,0.5196969918018561,7767.721122646301,4340.809217108194,0.15716443455168383,0.2430517278238548,0.9789139711521802,0.9323598564431571,48.905227709008614
145,12,0.3299556446093673,0.4051321393332581,1.107748269636445,1101,6,0.05662253969862682,4.687507913897329,0.9837571088781188,0.5987350463398416,1.4118713551435866,9.11555653809522,0.2698163350300276,0.20920515858060545,0.5189613733863254,7773.667257066451,4339.951876169842,0.15731012773878375,0.2424447057976886,0.9750490534884894,0.8529918730994163,38.81110070900468
91,14,0.5417543048639475,1.6817962712358454,0.7927326315275598,303,5,0.042231714387204106,9.812084151386914,0.9626404752071509,0.569260405383311,0.03732615607094349,0.07869056876694915,0.2698781223791902,0.20906777996667034,0.5195929325927562,7768.562528099852,4321.366257790115,0.15727246388306199,0.24324136965007945,0.9803385257374652,0.9796378625989717,25.342994750011712
249,12,0.1388062095936899,1.5425039838724577,0.7377836028442827,1001,5,0.02828858703862158,5.002500676548551,0.811386683082111,0.45308823041305446,2.215134241828778e-05,3.7302707996394315,0.2698813297573218,0.20873355691284162,0.5211276958764368,7756.143432759504,4295.421131711761,0.15580823279798528,0.24459109137792082,0.9844721649460795,0.9455220664656624,52.101628874996095
70,11,0.5715795677126688,0.9369981132223171,0.7012958568700787,518,5,0.02046744114810771,6.013951557835074,0.8151930463102217,0.5371372776373491,0.31880825996668116,0.38551577457731584,0.2699192292099696,0.2083037049794021,0.5230979802711607,7740.170949465895,4245.461444861207,0.15387955944808493,0.24646209692226984,0.9905347913295175,0.9101759898070899,33.00779658398824
233,10,0.4222050990064276,1.2790088168255174,1.1929015035157935,904,2,0.09376848358567606,5.746184067503393,0.7965879435376714,0.6635391837665123,1.6148819575441438,3.3001249704900113,0.2699515095076514,0.20845785553367266,0.5223918774954097,7745.898891953174,4228.85846389083,0.15386433156422358,0.2459746158959149,0.9867982236356447,0.8709027008947213,25.982441790998564
94,16,0.4344871884406902,0.921618459920769,0.707804203425003,711,6,0.021919512597032866,7.619471311393716,0.9088657917568598,0.5946701642412505,0.3102524621383793,0.043554352218854085,0.2700502390905757,0.20987838172642895,0.5158604230162578,7798.682953433093,4375.490650899994,0.1587579646948767,0.24068742945658697,0.9667551334715951,0.9637291053285141,57.68546075001359
208,12,0.684845864055043,0.5591149500934591,1.1391878697495244,1160,3,0.10395954417468739,8.644731295611328,0.866770338697675,0.6028710722043417,0.6764955357867501,26.54804263393357,0.27034850912362485,0.20923838852122748,0.5188085458497637,7774.902018690497,4334.177439801043,0.1557390616249397,0.2444404824095895,0.9807463384345019,0.972891513352309,40.18166316699353
217,11,0.19592067125903193,1.7034635790377908,0.7134789866168699,1179,6,0.019462668771973723,7.274153231624194,0.8290652924073578,0.6253135341218043,0.0007772615590978663,3.1818053771006327,0.270406732656801,0.20986295545866435,0.5159315898722125,7798.109742555149,4339.817627343332,0.15831482220757326,0.24217510879254647,0.9739545922231009,0.9464030499563356,69.64925779199984
113,12,0.4153506466119203,0.7420420842598195,0.720126588428939,582,5,0.047694017034647554,2.756825067843614,0.8310563198335877,0.4341583775890162,0.3384166102428994,1.2247564688079957,0.27040784942032153,0.20891927802647312,0.5202751615285311,7763.04447740763,4246.235596029561,0.15527450619350644,0.24595428557539367,0.9896214649462894,0.9397152614301468,35.83924191699771
