index,Sample,Trial,k,Mass,Volume,rho,cp,Time,Primary,Secondary,Label,eff,Elbow time,Elbow value,Elbow index,Time from elbow,Primary aligned,Secondary aligned,diff,id
191,wood,1,0.1,1.0,1.0,650.0,1700.0,19.1007,0.8491654170648233,0.0165594218873857,composite,332,14.70067,0.00066014,147.0,4.400029999999999,-1.2200000000000188e-06,3.746000000000001e-05,-1.1544900628841872,wood_trial_1
192,wood,1,0.1,1.0,1.0,650.0,1700.0,19.20067,0.8387911170112885,0.027890381514523273,composite,332,14.70067,0.00066014,147.0,4.499999999999998,-1.259999999999998e-06,3.748e-05,-1.133142789859885,wood_trial_1
193,wood,1,0.1,1.0,1.0,650.0,1700.0,19.30066,0.8387911170112885,-0.006102497366950874,composite,332,14.70067,0.00066014,147.0,4.59999,-1.259999999999998e-06,3.741999999999992e-05,-1.1544900628842258,wood_trial_1
194,wood,1,0.1,1.0,1.0,650.0,1700.0,19.40067,0.8387911170112885,0.005228462260248125,composite,332,14.70067,0.00066014,147.0,4.700000000000001,-1.259999999999998e-06,3.744000000000002e-05,-1.1473743052094199,wood_trial_1
195,wood,1,0.1,1.0,1.0,650.0,1700.0,19.50066,0.8387911170112885,-0.017433456994088447,composite,332,14.70067,0.00066014,147.0,4.799989999999999,-1.259999999999998e-06,3.739999999999993e-05,-1.1616058205589932,wood_trial_1
196,wood,1,0.1,1.0,1.0,650.0,1700.0,19.600700000000003,0.8336039669845211,-0.006102497366950874,composite,332,14.70067,0.00066014,147.0,4.900030000000003,-1.2799999999999877e-06,3.741999999999992e-05,-1.1473743052094583,wood_trial_1
197,wood,1,0.1,1.0,1.0,650.0,1700.0,19.7007,0.8336039669845211,-0.028764416621226023,composite,332,14.70067,0.00066014,147.0,5.000030000000001,-1.2799999999999877e-06,3.7379999999999944e-05,-1.1616058205589932,wood_trial_1
101,wood,2,0.1,1.0,1.0,650.0,1700.0,10.10066,1.170768718724571,0.4471358877187978,composite,332,10.10066,0.00066016,101.0,0.0,0.0,3.819999999999995e-05,-1.3252682470787212,wood_trial_2
102,wood,2,0.1,1.0,1.0,650.0,1700.0,10.2007,1.170768718724571,0.46979780697307294,composite,332,10.10066,0.00066016,101.0,0.1000399999999999,0.0,3.823999999999993e-05,-1.3110367317291862,wood_trial_2
103,wood,2,0.1,1.0,1.0,650.0,1700.0,10.3007,1.1863301688048733,0.45846684734593535,composite,332,10.10066,0.00066016,101.0,0.20004000000000133,5.999999999996893e-08,3.821999999999994e-05,-1.3394997624282559,wood_trial_2
104,wood,2,0.1,1.0,1.0,650.0,1700.0,10.400670000000002,1.0929614683230038,0.4358049280916602,composite,332,10.10066,0.00066016,101.0,0.3000100000000021,-3.000000000000615e-07,3.817999999999996e-05,-1.2256476396319,wood_trial_2
105,wood,2,0.1,1.0,1.0,650.0,1700.0,10.500660000000002,1.0410899680553016,0.4131430088373851,composite,332,10.10066,0.00066016,101.0,0.40000000000000213,-5.000000000000664e-07,3.8139999999999984e-05,-1.168721578233722,wood_trial_2
106,wood,2,0.1,1.0,1.0,650.0,1700.0,10.60066,1.0099670678946973,0.4244739684645226,composite,332,10.10066,0.00066016,101.0,0.5,-6.200000000000042e-07,3.8159999999999973e-05,-1.11891127451035,wood_trial_2
107,wood,2,0.1,1.0,1.0,650.0,1700.0,10.7007,0.9736570177072973,0.4244739684645226,composite,332,10.10066,0.00066016,101.0,0.6000399999999999,-7.600000000000402e-07,3.8159999999999973e-05,-1.0691009707869394,wood_trial_2
108,wood,2,0.1,1.0,1.0,650.0,1700.0,10.8007,0.9684698676805299,0.4018120492102475,composite,332,10.10066,0.00066016,101.0,0.7000400000000013,-7.800000000000298e-07,3.8119999999999994e-05,-1.076216728461707,wood_trial_2
109,wood,2,0.1,1.0,1.0,650.0,1700.0,10.9007,0.9425341175466928,0.4131430088373851,composite,332,10.10066,0.00066016,101.0,0.800040000000001,-8.79999999999978e-07,3.8139999999999984e-05,-1.0335221824131025,wood_trial_2
110,wood,2,0.1,1.0,1.0,650.0,1700.0,11.0007,0.9321598174931299,0.4131430088373851,composite,332,10.10066,0.00066016,101.0,0.9000400000000006,-9.200000000000657e-07,3.8139999999999984e-05,-1.0192906670635289,wood_trial_2
111,wood,2,0.1,1.0,1.0,650.0,1700.0,11.100700000000002,0.9217855174395951,0.3904810895831099,composite,332,10.10066,0.00066016,101.0,1.000040000000002,-9.60000000000045e-07,3.8100000000000005e-05,-1.0192906670635289,wood_trial_2
112,wood,2,0.1,1.0,1.0,650.0,1700.0,11.20067,0.9165983674128277,0.4018120492102475,composite,332,10.10066,0.00066016,101.0,1.100010000000001,-9.800000000000347e-07,3.8119999999999994e-05,-1.0050591517139942,wood_trial_2
113,wood,2,0.1,1.0,1.0,650.0,1700.0,11.30067,0.906224067359293,0.3904810895831099,composite,332,10.10066,0.00066016,101.0,1.2000100000000007,-1.020000000000014e-06,3.8100000000000005e-05,-0.9979433940392267,wood_trial_2
114,wood,2,0.1,1.0,1.0,650.0,1700.0,11.40066,0.9010369173325256,0.3904810895831099,composite,332,10.10066,0.00066016,101.0,1.3000000000000007,-1.0400000000000036e-06,3.8100000000000005e-05,-0.9908276363644593,wood_trial_2
115,wood,2,0.1,1.0,1.0,650.0,1700.0,11.500660000000002,0.895849767305758,0.36781917032883477,composite,332,10.10066,0.00066016,101.0,1.4000000000000021,-1.0599999999999932e-06,3.8060000000000025e-05,-0.9979433940392267,wood_trial_2
116,wood,2,0.1,1.0,1.0,650.0,1700.0,11.600700000000002,0.8906626172789907,0.36781917032883477,composite,332,10.10066,0.00066016,101.0,1.500040000000002,-1.0799999999999829e-06,3.8060000000000025e-05,-0.9908276363644593,wood_trial_2
117,wood,2,0.1,1.0,1.0,650.0,1700.0,11.70066,0.8802883172254278,0.3564882107016358,composite,332,10.10066,0.00066016,101.0,1.5999999999999996,-1.1200000000000706e-06,3.803999999999993e-05,-0.9837118786896919,wood_trial_2
118,wood,2,0.1,1.0,1.0,650.0,1700.0,11.80066,0.8751011671986604,0.36781917032883477,composite,332,10.10066,0.00066016,101.0,1.700000000000001,-1.1400000000000602e-06,3.8060000000000025e-05,-0.9694803633401184,wood_trial_2
119,wood,2,0.1,1.0,1.0,650.0,1700.0,11.90066,0.8751011671986604,0.33382629144736065,composite,332,10.10066,0.00066016,101.0,1.8000000000000007,-1.1400000000000602e-06,3.799999999999995e-05,-0.9908276363644593,wood_trial_2
120,wood,2,0.1,1.0,1.0,650.0,1700.0,12.0007,0.869914017171893,0.3451572510744982,composite,332,10.10066,0.00066016,101.0,1.9000400000000006,-1.1600000000000499e-06,3.801999999999994e-05,-0.9765961210149244,wood_trial_2
121,wood,2,0.1,1.0,1.0,650.0,1700.0,12.10067,0.869914017171893,0.32249533182022305,composite,332,10.10066,0.00066016,101.0,2.0000099999999996,-1.1600000000000499e-06,3.797999999999996e-05,-0.9908276363644593,wood_trial_2
122,wood,2,0.1,1.0,1.0,650.0,1700.0,12.2007,0.869914017171893,0.31116437219308546,composite,332,10.10066,0.00066016,101.0,2.10004,-1.1600000000000499e-06,3.795999999999997e-05,-0.9979433940392267,wood_trial_2
123,wood,2,0.1,1.0,1.0,650.0,1700.0,12.3007,0.8595397171183582,0.2885024529388103,composite,332,10.10066,0.00066016,101.0,2.2000400000000013,-1.2000000000000292e-06,3.791999999999999e-05,-0.9979433940392267,wood_trial_2
124,wood,2,0.1,1.0,1.0,650.0,1700.0,12.4007,0.8543525670915908,0.2998334125659479,composite,332,10.10066,0.00066016,101.0,2.300040000000001,-1.2200000000000188e-06,3.793999999999998e-05,-0.9837118786896919,wood_trial_2
125,wood,2,0.1,1.0,1.0,650.0,1700.0,12.500660000000002,0.8439782670380559,0.27717149331167273,composite,332,10.10066,0.00066016,101.0,2.400000000000002,-1.259999999999998e-06,3.79e-05,-0.9837118786896919,wood_trial_2
126,wood,2,0.1,1.0,1.0,650.0,1700.0,12.600700000000002,0.8491654170648233,0.2658405336845352,composite,332,10.10066,0.00066016,101.0,2.500040000000002,-1.2400000000000085e-06,3.788000000000001e-05,-0.9979433940392267,wood_trial_2
127,wood,2,0.1,1.0,1.0,650.0,1700.0,12.7007,0.8439782670380559,0.2658405336845352,composite,332,10.10066,0.00066016,101.0,2.60004,-1.259999999999998e-06,3.788000000000001e-05,-0.9908276363644593,wood_trial_2
128,wood,2,0.1,1.0,1.0,650.0,1700.0,12.80066,0.8491654170648233,0.2545095740573976,composite,332,10.10066,0.00066016,101.0,2.700000000000001,-1.2400000000000085e-06,3.786000000000002e-05,-1.0050591517139942,wood_trial_2
129,wood,2,0.1,1.0,1.0,650.0,1700.0,12.9007,0.8439782670380559,0.23184765480306102,composite,332,10.10066,0.00066016,101.0,2.800040000000001,-1.259999999999998e-06,3.781999999999993e-05,-1.0121749093888002,wood_trial_2
130,wood,2,0.1,1.0,1.0,650.0,1700.0,13.000660000000002,0.8336039669845211,0.2091857355487859,composite,332,10.10066,0.00066016,101.0,2.900000000000002,-1.2999999999999774e-06,3.777999999999995e-05,-1.0121749093888002,wood_trial_2
131,wood,2,0.1,1.0,1.0,650.0,1700.0,13.100700000000002,0.8336039669845211,0.2091857355487859,composite,332,10.10066,0.00066016,101.0,3.000040000000002,-1.2999999999999774e-06,3.777999999999995e-05,-1.0121749093888002,wood_trial_2
132,wood,2,0.1,1.0,1.0,650.0,1700.0,13.20067,0.8336039669845211,0.2091857355487859,composite,332,10.10066,0.00066016,101.0,3.100010000000001,-1.2999999999999774e-06,3.777999999999995e-05,-1.0121749093888002,wood_trial_2
133,wood,2,0.1,1.0,1.0,650.0,1700.0,13.3007,0.8284168169577256,0.19785477592164832,composite,332,10.10066,0.00066016,101.0,3.2000400000000013,-1.3200000000000755e-06,3.7759999999999964e-05,-1.0121749093887615,wood_trial_2
134,wood,2,0.1,1.0,1.0,650.0,1700.0,13.4007,0.8284168169577256,0.18652381629451073,composite,332,10.10066,0.00066016,101.0,3.300040000000001,-1.3200000000000755e-06,3.7739999999999974e-05,-1.0192906670635289,wood_trial_2
135,wood,2,0.1,1.0,1.0,650.0,1700.0,13.500700000000002,0.8232296669309582,0.1638618970402356,composite,332,10.10066,0.00066016,101.0,3.4000400000000024,-1.340000000000065e-06,3.7699999999999995e-05,-1.0264064247382965,wood_trial_2
136,wood,2,0.1,1.0,1.0,650.0,1700.0,13.60066,0.8232296669309582,0.18652381629451073,composite,332,10.10066,0.00066016,101.0,3.5,-1.340000000000065e-06,3.7739999999999974e-05,-1.0121749093887615,wood_trial_2
137,wood,2,0.1,1.0,1.0,650.0,1700.0,13.70066,0.8180425169041908,0.152530937413098,composite,332,10.10066,0.00066016,101.0,3.5999999999999996,-1.3600000000000547e-06,3.7680000000000005e-05,-1.0264064247382965,wood_trial_2
138,wood,2,0.1,1.0,1.0,650.0,1700.0,13.80066,0.8180425169041908,0.14119997778596044,composite,332,10.10066,0.00066016,101.0,3.700000000000001,-1.3600000000000547e-06,3.7660000000000016e-05,-1.0335221824130638,wood_trial_2
139,wood,2,0.1,1.0,1.0,650.0,1700.0,13.9007,0.8180425169041908,0.11853805853162387,composite,332,10.10066,0.00066016,101.0,3.800040000000001,-1.3600000000000547e-06,3.761999999999993e-05,-1.0477536977626372,wood_trial_2
140,wood,2,0.1,1.0,1.0,650.0,1700.0,14.000660000000002,0.8180425169041908,0.14119997778596044,composite,332,10.10066,0.00066016,101.0,3.900000000000002,-1.3600000000000547e-06,3.7660000000000016e-05,-1.0335221824130638,wood_trial_2
141,wood,2,0.1,1.0,1.0,650.0,1700.0,14.100700000000002,0.8180425169041908,0.11853805853162387,composite,332,10.10066,0.00066016,101.0,4.000040000000002,-1.3600000000000547e-06,3.761999999999993e-05,-1.0477536977626372,wood_trial_2
142,wood,2,0.1,1.0,1.0,650.0,1700.0,14.2007,0.8180425169041908,0.09587613927734871,composite,332,10.10066,0.00066016,101.0,4.10004,-1.3600000000000547e-06,3.757999999999995e-05,-1.061985213112172,wood_trial_2
143,wood,2,0.1,1.0,1.0,650.0,1700.0,14.3007,0.8128553668774234,0.10720709890448629,composite,332,10.10066,0.00066016,101.0,4.200040000000001,-1.3800000000000444e-06,3.759999999999994e-05,-1.0477536977626372,wood_trial_2
144,wood,2,0.1,1.0,1.0,650.0,1700.0,14.4007,0.8128553668774234,0.09587613927734871,composite,332,10.10066,0.00066016,101.0,4.300040000000001,-1.3800000000000444e-06,3.757999999999995e-05,-1.0548694554374047,wood_trial_2
145,wood,2,0.1,1.0,1.0,650.0,1700.0,14.500660000000002,0.8128553668774234,0.07321422002307357,composite,332,10.10066,0.00066016,101.0,4.400000000000002,-1.3800000000000444e-06,3.753999999999997e-05,-1.0691009707869394,wood_trial_2
146,wood,2,0.1,1.0,1.0,650.0,1700.0,14.60066,0.8024810668238886,0.061883260395935995,composite,332,10.10066,0.00066016,101.0,4.5,-1.4200000000000237e-06,3.751999999999998e-05,-1.061985213112172,wood_trial_2
147,wood,2,0.1,1.0,1.0,650.0,1700.0,14.7007,0.8024810668238886,0.05055230076879842,composite,332,10.10066,0.00066016,101.0,4.60004,-1.4200000000000237e-06,3.749999999999999e-05,-1.0691009707869394,wood_trial_2
148,wood,2,0.1,1.0,1.0,650.0,1700.0,14.80066,0.8024810668238886,0.061883260395935995,composite,332,10.10066,0.00066016,101.0,4.700000000000001,-1.4200000000000237e-06,3.751999999999998e-05,-1.061985213112172,wood_trial_2
149,wood,2,0.1,1.0,1.0,650.0,1700.0,14.9007,0.807668216850656,0.027890381514523273,composite,332,10.10066,0.00066016,101.0,4.800040000000001,-1.400000000000034e-06,3.746000000000001e-05,-1.0904482438112417,wood_trial_2
150,wood,2,0.1,1.0,1.0,650.0,1700.0,15.000660000000002,0.7972939167971211,0.03922134114166085,composite,332,10.10066,0.00066016,101.0,4.900000000000002,-1.4400000000000133e-06,3.748e-05,-1.0691009707869394,wood_trial_2
151,wood,2,0.1,1.0,1.0,650.0,1700.0,15.100700000000002,0.7972939167971211,0.0165594218873857,composite,332,10.10066,0.00066016,101.0,5.000040000000002,-1.4400000000000133e-06,3.744000000000002e-05,-1.0833324861364744,wood_trial_2
96,wood,3,0.1,1.0,1.0,650.0,1700.0,9.6007,1.196704468858408,0.5151216454816847,composite,332,9.6007,0.00066026,96.0,0.0,0.0,3.822000000000005e-05,-1.3181524894039152,wood_trial_3
97,wood,3,0.1,1.0,1.0,650.0,1700.0,9.7007,1.2018916188851756,0.5151216454816847,composite,332,9.6007,0.00066026,96.0,0.09999999999999964,1.9999999999989644e-08,3.822000000000005e-05,-1.3252682470786825,wood_trial_3
98,wood,3,0.1,1.0,1.0,650.0,1700.0,9.8007,1.196704468858408,0.5151216454816847,composite,332,9.6007,0.00066026,96.0,0.20000000000000107,0.0,3.822000000000005e-05,-1.3181524894039152,wood_trial_3
99,wood,3,0.1,1.0,1.0,650.0,1700.0,9.9007,1.170768718724571,0.5151216454816847,composite,332,9.6007,0.00066026,96.0,0.3000000000000007,-9.999999999994822e-08,3.822000000000005e-05,-1.282573701030078,wood_trial_3
100,wood,3,0.1,1.0,1.0,650.0,1700.0,10.0007,1.082587168269469,0.4924597262274095,composite,332,9.6007,0.00066026,96.0,0.40000000000000036,-4.39999999999989e-07,3.818000000000007e-05,-1.1758373359084895,wood_trial_3
101,wood,3,0.1,1.0,1.0,650.0,1700.0,10.100700000000002,1.0462771180820971,0.48112876660027193,composite,332,9.6007,0.00066026,96.0,0.5000000000000018,-5.799999999999165e-07,3.816000000000008e-05,-1.133142789859885,wood_trial_3
102,wood,3,0.1,1.0,1.0,650.0,1700.0,10.2007,1.0099670678946973,0.48112876660027193,composite,332,9.6007,0.00066026,96.0,0.5999999999999996,-7.199999999999524e-07,3.816000000000008e-05,-1.0833324861364744,wood_trial_3
103,wood,3,0.1,1.0,1.0,650.0,1700.0,10.30066,0.9995927678411625,0.46979780697307294,composite,332,9.6007,0.00066026,96.0,0.6999600000000008,-7.599999999999317e-07,3.8139999999999984e-05,-1.0762167284617454,wood_trial_3
104,wood,3,0.1,1.0,1.0,650.0,1700.0,10.40066,0.9736570177072973,0.48112876660027193,composite,332,9.6007,0.00066026,96.0,0.7999600000000004,-8.599999999999884e-07,3.816000000000008e-05,-1.0335221824130638,wood_trial_3
105,wood,3,0.1,1.0,1.0,650.0,1700.0,10.5007,0.9632827176537625,0.4924597262274095,composite,332,9.6007,0.00066026,96.0,0.9000000000000004,-8.999999999999677e-07,3.818000000000007e-05,-1.0121749093887615,wood_trial_3
106,wood,3,0.1,1.0,1.0,650.0,1700.0,10.600700000000002,0.9529084176002277,0.46979780697307294,composite,332,9.6007,0.00066026,96.0,1.0000000000000018,-9.39999999999947e-07,3.8139999999999984e-05,-1.0121749093888002,wood_trial_3
107,wood,3,0.1,1.0,1.0,650.0,1700.0,10.7007,0.9373469675198973,0.48112876660027193,composite,332,9.6007,0.00066026,96.0,1.0999999999999996,-1.0000000000000243e-06,3.816000000000008e-05,-0.9837118786896533,wood_trial_3
108,wood,3,0.1,1.0,1.0,650.0,1700.0,10.80067,0.9269726674663625,0.48112876660027193,composite,332,9.6007,0.00066026,96.0,1.1999700000000004,-1.0400000000000036e-06,3.816000000000008e-05,-0.9694803633401184,wood_trial_3
109,wood,3,0.1,1.0,1.0,650.0,1700.0,10.90066,0.9269726674663625,0.46979780697307294,composite,332,9.6007,0.00066026,96.0,1.2999600000000004,-1.0400000000000036e-06,3.8139999999999984e-05,-0.9765961210149244,wood_trial_3
110,wood,3,0.1,1.0,1.0,650.0,1700.0,11.000660000000002,0.9114112173860603,0.46979780697307294,composite,332,9.6007,0.00066026,96.0,1.3999600000000019,-1.0999999999999725e-06,3.8139999999999984e-05,-0.9552488479906222,wood_trial_3
111,wood,3,0.1,1.0,1.0,650.0,1700.0,11.10066,0.9114112173860603,0.46979780697307294,composite,332,9.6007,0.00066026,96.0,1.4999599999999997,-1.0999999999999725e-06,3.8139999999999984e-05,-0.9552488479906222,wood_trial_3
112,wood,3,0.1,1.0,1.0,650.0,1700.0,11.20066,0.906224067359293,0.4471358877187978,composite,332,9.6007,0.00066026,96.0,1.5999599999999994,-1.1199999999999622e-06,3.8100000000000005e-05,-0.9623646056653896,wood_trial_3
113,wood,3,0.1,1.0,1.0,650.0,1700.0,11.30066,0.895849767305758,0.4358049280916602,composite,332,9.6007,0.00066026,96.0,1.6999600000000008,-1.1599999999999415e-06,3.8080000000000015e-05,-0.9552488479906222,wood_trial_3
114,wood,3,0.1,1.0,1.0,650.0,1700.0,11.4007,0.895849767305758,0.4358049280916602,composite,332,9.6007,0.00066026,96.0,1.8000000000000007,-1.1599999999999415e-06,3.8080000000000015e-05,-0.9552488479906222,wood_trial_3
115,wood,3,0.1,1.0,1.0,650.0,1700.0,11.50067,0.8906626172789907,0.4244739684645226,composite,332,9.6007,0.00066026,96.0,1.8999699999999997,-1.179999999999931e-06,3.8060000000000025e-05,-0.9552488479906222,wood_trial_3
116,wood,3,0.1,1.0,1.0,650.0,1700.0,11.60067,0.8751011671986604,0.4244739684645226,composite,332,9.6007,0.00066026,96.0,1.9999699999999994,-1.2400000000000085e-06,3.8060000000000025e-05,-0.9339015749662813,wood_trial_3
117,wood,3,0.1,1.0,1.0,650.0,1700.0,11.7007,0.8802883172254278,0.4018120492102475,composite,332,9.6007,0.00066026,96.0,2.0999999999999996,-1.2200000000000188e-06,3.8020000000000046e-05,-0.9552488479905836,wood_trial_3
118,wood,3,0.1,1.0,1.0,650.0,1700.0,11.80066,0.8802883172254278,0.3904810895831099,composite,332,9.6007,0.00066026,96.0,2.199960000000001,-1.2200000000000188e-06,3.8000000000000056e-05,-0.962364605665351,wood_trial_3
119,wood,3,0.1,1.0,1.0,650.0,1700.0,11.9007,0.869914017171893,0.3904810895831099,composite,332,9.6007,0.00066026,96.0,2.3000000000000007,-1.259999999999998e-06,3.8000000000000056e-05,-0.9481330903158162,wood_trial_3
120,wood,3,0.1,1.0,1.0,650.0,1700.0,12.000660000000002,0.869914017171893,0.37915012995597236,composite,332,9.6007,0.00066026,96.0,2.399960000000002,-1.259999999999998e-06,3.798000000000007e-05,-0.9552488479905836,wood_trial_3
121,wood,3,0.1,1.0,1.0,650.0,1700.0,12.100700000000002,0.869914017171893,0.36781917032883477,composite,332,9.6007,0.00066026,96.0,2.5000000000000018,-1.259999999999998e-06,3.796000000000008e-05,-0.962364605665351,wood_trial_3
122,wood,3,0.1,1.0,1.0,650.0,1700.0,12.2007,0.8647268671451256,0.3564882107016358,composite,332,9.6007,0.00066026,96.0,2.5999999999999996,-1.2799999999999877e-06,3.793999999999998e-05,-0.9623646056653896,wood_trial_3
123,wood,3,0.1,1.0,1.0,650.0,1700.0,12.30066,0.8595397171183582,0.3451572510744982,composite,332,9.6007,0.00066026,96.0,2.699960000000001,-1.2999999999999774e-06,3.791999999999999e-05,-0.9623646056653896,wood_trial_3
124,wood,3,0.1,1.0,1.0,650.0,1700.0,12.4007,0.8595397171183582,0.33382629144736065,composite,332,9.6007,0.00066026,96.0,2.8000000000000007,-1.2999999999999774e-06,3.79e-05,-0.969480363340157,wood_trial_3
125,wood,3,0.1,1.0,1.0,650.0,1700.0,12.5007,0.8543525670915908,0.32249533182022305,composite,332,9.6007,0.00066026,96.0,2.9000000000000004,-1.319999999999967e-06,3.788000000000001e-05,-0.969480363340157,wood_trial_3
126,wood,3,0.1,1.0,1.0,650.0,1700.0,12.600700000000002,0.8491654170648233,0.32249533182022305,composite,332,9.6007,0.00066026,96.0,3.0000000000000018,-1.3399999999999567e-06,3.788000000000001e-05,-0.9623646056653896,wood_trial_3
127,wood,3,0.1,1.0,1.0,650.0,1700.0,12.70066,0.8543525670915908,0.2998334125659479,composite,332,9.6007,0.00066026,96.0,3.0999599999999994,-1.319999999999967e-06,3.784000000000003e-05,-0.9837118786896919,wood_trial_3
128,wood,3,0.1,1.0,1.0,650.0,1700.0,12.8007,0.8491654170648233,0.2885024529388103,composite,332,9.6007,0.00066026,96.0,3.200000000000001,-1.3399999999999567e-06,3.782000000000004e-05,-0.9837118786896919,wood_trial_3
129,wood,3,0.1,1.0,1.0,650.0,1700.0,12.90066,0.8491654170648233,0.2658405336845352,composite,332,9.6007,0.00066026,96.0,3.2999600000000004,-1.3399999999999567e-06,3.778000000000006e-05,-0.9979433940392267,wood_trial_3
130,wood,3,0.1,1.0,1.0,650.0,1700.0,13.000700000000002,0.8387911170112885,0.27717149331167273,composite,332,9.6007,0.00066026,96.0,3.400000000000002,-1.379999999999936e-06,3.780000000000005e-05,-0.9765961210149244,wood_trial_3
131,wood,3,0.1,1.0,1.0,650.0,1700.0,13.10066,0.8387911170112885,0.27717149331167273,composite,332,9.6007,0.00066026,96.0,3.4999599999999997,-1.379999999999936e-06,3.780000000000005e-05,-0.9765961210149244,wood_trial_3
132,wood,3,0.1,1.0,1.0,650.0,1700.0,13.2007,0.8491654170648233,0.24317861443026004,composite,332,9.6007,0.00066026,96.0,3.5999999999999996,-1.3399999999999567e-06,3.774000000000008e-05,-1.0121749093887615,wood_trial_3
133,wood,3,0.1,1.0,1.0,650.0,1700.0,13.3007,0.8387911170112885,0.23184765480306102,composite,332,9.6007,0.00066026,96.0,3.700000000000001,-1.379999999999936e-06,3.7719999999999984e-05,-1.0050591517140326,wood_trial_3
134,wood,3,0.1,1.0,1.0,650.0,1700.0,13.4007,0.8336039669845211,0.24317861443026004,composite,332,9.6007,0.00066026,96.0,3.8000000000000007,-1.3999999999999256e-06,3.774000000000008e-05,-0.9908276363644593,wood_trial_3
135,wood,3,0.1,1.0,1.0,650.0,1700.0,13.500660000000002,0.8336039669845211,0.24317861443026004,composite,332,9.6007,0.00066026,96.0,3.899960000000002,-1.3999999999999256e-06,3.774000000000008e-05,-0.9908276363644593,wood_trial_3
136,wood,3,0.1,1.0,1.0,650.0,1700.0,13.60066,0.8336039669845211,0.2091857355487859,composite,332,9.6007,0.00066026,96.0,3.9999599999999997,-1.3999999999999256e-06,3.7680000000000005e-05,-1.0121749093888002,wood_trial_3
137,wood,3,0.1,1.0,1.0,650.0,1700.0,13.7007,0.8284168169577256,0.2091857355487859,composite,332,9.6007,0.00066026,96.0,4.1,-1.4200000000000237e-06,3.7680000000000005e-05,-1.0050591517139942,wood_trial_3
138,wood,3,0.1,1.0,1.0,650.0,1700.0,13.80066,0.8284168169577256,0.19785477592164832,composite,332,9.6007,0.00066026,96.0,4.199960000000001,-1.4200000000000237e-06,3.7660000000000016e-05,-1.0121749093887615,wood_trial_3
139,wood,3,0.1,1.0,1.0,650.0,1700.0,13.900660000000002,0.8232296669309582,0.18652381629451073,composite,332,9.6007,0.00066026,96.0,4.299960000000002,-1.4400000000000133e-06,3.7640000000000026e-05,-1.0121749093887615,wood_trial_3
140,wood,3,0.1,1.0,1.0,650.0,1700.0,14.000710000000002,0.8232296669309582,0.18652381629451073,composite,332,9.6007,0.00066026,96.0,4.400010000000002,-1.4400000000000133e-06,3.7640000000000026e-05,-1.0121749093887615,wood_trial_3
141,wood,3,0.1,1.0,1.0,650.0,1700.0,14.100700000000002,0.8232296669309582,0.1638618970402356,composite,332,9.6007,0.00066026,96.0,4.500000000000002,-1.4400000000000133e-06,3.7600000000000047e-05,-1.0264064247382965,wood_trial_3
142,wood,3,0.1,1.0,1.0,650.0,1700.0,14.20066,0.8284168169577256,0.152530937413098,composite,332,9.6007,0.00066026,96.0,4.599959999999999,-1.4200000000000237e-06,3.758000000000006e-05,-1.0406379400878312,wood_trial_3
143,wood,3,0.1,1.0,1.0,650.0,1700.0,14.300670000000002,0.8232296669309582,0.152530937413098,composite,332,9.6007,0.00066026,96.0,4.699970000000002,-1.4400000000000133e-06,3.758000000000006e-05,-1.0335221824130638,wood_trial_3
144,wood,3,0.1,1.0,1.0,650.0,1700.0,14.4007,0.8180425169041908,0.14119997778596044,composite,332,9.6007,0.00066026,96.0,4.800000000000001,-1.460000000000003e-06,3.756000000000007e-05,-1.0335221824130638,wood_trial_3
145,wood,3,0.1,1.0,1.0,650.0,1700.0,14.500700000000002,0.8128553668774234,0.11853805853162387,composite,332,9.6007,0.00066026,96.0,4.900000000000002,-1.4799999999999926e-06,3.751999999999998e-05,-1.0406379400878698,wood_trial_3
146,wood,3,0.1,1.0,1.0,650.0,1700.0,14.60066,0.8128553668774234,0.11853805853162387,composite,332,9.6007,0.00066026,96.0,4.99996,-1.4799999999999926e-06,3.751999999999998e-05,-1.0406379400878698,wood_trial_3
104,wood,4,0.1,1.0,1.0,650.0,1700.0,10.4007,1.196704468858408,1.1156625057202831,composite,332,10.4007,0.00066026,104.0,0.0,0.0,3.9280000000000044e-05,-0.9410173326410487,wood_trial_4
105,wood,4,0.1,1.0,1.0,650.0,1700.0,10.500660000000002,1.196704468858408,1.1269934653474207,composite,332,10.4007,0.00066026,104.0,0.09996000000000116,0.0,3.9300000000000034e-05,-0.9339015749662813,wood_trial_4
106,wood,4,0.1,1.0,1.0,650.0,1700.0,10.600700000000002,1.2070787689119429,1.1383244249745583,composite,332,10.4007,0.00066026,104.0,0.20000000000000107,3.999999999997929e-08,3.932000000000002e-05,-0.9410173326410487,wood_trial_4
107,wood,4,0.1,1.0,1.0,650.0,1700.0,10.7007,1.1759558687513385,1.1043315460931455,composite,332,10.4007,0.00066026,104.0,0.29999999999999893,-7.999999999995858e-08,3.9260000000000054e-05,-0.9196700596167464,wood_trial_4
108,wood,4,0.1,1.0,1.0,650.0,1700.0,10.8007,1.1188972184568688,1.0703386672116715,composite,332,10.4007,0.00066026,104.0,0.40000000000000036,-2.999999999999531e-07,3.919999999999998e-05,-0.862743998218607,wood_trial_4
109,wood,4,0.1,1.0,1.0,650.0,1700.0,10.9007,1.0774000182427015,1.0930005864660082,composite,332,10.4007,0.00066026,104.0,0.5,-4.5999999999997866e-07,3.9240000000000065e-05,-0.7915864214708557,wood_trial_4
