number,value,params_colsample_bytree,params_input_magnitude,params_leak_rate,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_res_size,params_spectral_radius,params_subsample,params_washout,user_attrs_duration_seconds,user_attrs_mean_fold_nrmse_training_range,user_attrs_objective_J,user_attrs_pooled_mae,user_attrs_pooled_nrmse_range,user_attrs_pooled_r2,user_attrs_pooled_rmse,user_attrs_prediction_range_coverage,user_attrs_sd_fold_nrmse_training_range,user_attrs_worst_fold_nrmse_training_range,state
10,0.2995066065496832,0.4019310417770573,1.529810124276432,0.8118744476073539,0.024905029061433673,5,0.6520762643201525,270,6.632011490550172e-06,2.168887777543897,75,1.1464986172137022,0.7460631989399845,0,1660.1227387079998,0.18036733706994232,0.2995066065496832,4742.3745316502755,0.23240029277547591,0.40638001410897284,8635.554489854041,0.7896617341975358,0.26842525509682913,1.09970029166464,COMPLETE
11,0.29013909658691994,0.7117448519065102,0.5929707003854217,0.8758717168111324,0.01637748270024996,6,7.937495447607897,840,1.8478856839915143e-05,3.0915635637298653,50,0.5808017759628431,0.8129628961300991,1,2684.272750749995,0.17233717266537307,0.29013909658691994,4630.5492717023135,0.2246393187391749,0.4453657058967345,8347.17140141461,0.7430020342322788,0.2619991113909801,1.0700125593566001,COMPLETE
12,0.27370680521819873,0.632923362431492,1.3519090505614784,0.6454032968559579,0.06624252017690593,3,0.1182607536770186,940,1.3630366052408711,6.752551117803361,69,1.1539683325247065,0.716808337172194,4,930.7476847920043,0.16089701938620957,0.27370680521819873,4278.181786528953,0.21166177251625726,0.5075977485611982,7864.950375725649,0.7349244208570624,0.24818013080776596,1.010236327623783,COMPLETE
13,0.2890723948223105,0.43281799994386194,0.29584884943192513,0.6550729056968877,0.031926282953907044,4,0.16295424914088455,484,0.004009185521788147,0.14278802245977804,11,1.0133681109420485,0.9727008904237721,3,83.15586224998697,0.16725643943865584,0.2890723948223105,4488.112238420082,0.22274957290107786,0.454658017543341,8276.952027067144,0.708639919634999,0.2652912876849306,1.0795348810220684,COMPLETE
14,0.28553434132821043,0.4660094730566765,1.4713319100709423,0.27122854906636723,0.07045330279001737,5,0.7613109343932994,376,2.51222125540423e-06,0.26892012861935993,43,1.1442951391907143,0.8741043994064042,4,265.2176207089942,0.16833627707557317,0.28553434132821043,4450.480526630966,0.22050149850059916,0.46561007331765103,8193.41784236052,0.7365346128415137,0.2601313713104451,1.0644527146464744,COMPLETE
15,0.2928960149101303,0.5315879490844398,0.49127768587657894,0.2694129786737311,0.14269125100475727,5,0.12114028886098743,707,1.5727604491825182e-06,0.07010211314435617,26,1.4459244808887006,0.6754447643138692,3,167.7569747499947,0.17599912325970188,0.2928960149101303,4692.315139916167,0.227689174987131,0.43020328707609823,8460.4982802275,0.750582644613228,0.26082735969199716,1.0619756431888983,COMPLETE
16,0.2784334469326131,0.7456238989205893,0.9305048393971361,0.576304944026153,0.023723263009667487,6,6.3103479629629184,531,0.025284160305374333,0.30804884965454593,22,1.2514105491241228,0.8504712725740328,1,163.7012833339977,0.17110165945902897,0.2784334469326131,4554.0087523126695,0.21686261072128868,0.48310237570503356,8058.203668034766,0.7260333302961234,0.2462833448452977,1.0128525916494016,COMPLETE
17,0.2828378065166975,0.6220782138164671,0.767082194037532,0.7999878349380788,0.01528040630447445,5,2.203737104767229,1000,0.09590472756285415,7.043523613783705,33,1.2973876997191032,0.8041491152201593,5,283.5026289590023,0.16315804924876223,0.2828378065166975,4381.2085039636,0.21761989128244727,0.4794860771966327,8086.342778669667,0.7288973183998564,0.26087166093700087,1.0636845390329424,COMPLETE
18,0.28145024621036163,0.8932137311588231,0.9654080906897906,0.35216182704207183,0.01650151548185395,3,4.7448133594810304,1018,2.165496527807297,1.0456828802213047,45,0.7835883851155846,0.8577120418397559,2,301.8055319589912,0.16648479765001858,0.28145024621036163,4512.428139746638,0.21773873022083773,0.4789174323791596,8090.758608425004,0.646094354088022,0.2548460639580955,1.0402421493562668,COMPLETE
19,0.2868149600871468,0.780235230887527,0.7543675564291191,0.4711484598975216,0.16098801063596574,3,1.0834296512343664,682,0.0014107073049685088,0.0374802761416516,29,0.36209493866466486,0.6882270124808396,5,180.7048174169904,0.16707728894516757,0.2868149600871468,4536.445801043324,0.22142234564734178,0.46113736935680905,8227.634777363288,0.7840858677982104,0.26157045775922005,1.0635711705676392,COMPLETE
20,0.2787044356545379,0.4422778050135049,1.1124786952735233,0.5650317835798623,0.046780332963311154,2,0.15850893995934567,1162,1.2013434926889721,5.211715827279297,71,1.4584811167575171,0.7322005987685606,4,405.74323199999344,0.16219054492078924,0.2787044356545379,4352.699009875539,0.2150845108239668,0.4915439201954379,7992.132845281709,0.785704227209755,0.2544796993222845,1.0350663163970124,COMPLETE
