trial_id,Sample,Temperature,Trial,reservoir_seed,P_peak_to_peak,P_net_change,dPdt_max_abs,dPdt_abs_auc,state_mean_rms,state_temporal_variability,state_mean_abs,state_path_length,state_saturation_fraction
30C__wood_trial_1,wood,30C,1,44,8.306293706302143e-07,-8.306293706302143e-07,1.6605945034566622e-06,1.1509071748205645e-06,0.5475481645108711,0.06041971522465347,0.5211436288658422,1.2195483354491257,0.0
30C__wood_trial_2,wood,30C,2,42,5.530069930073352e-07,-5.530069930073352e-07,1.0251748251753746e-06,8.845874700197081e-07,0.35026776550819355,0.04092813505408105,0.28167559885498844,1.00773076344061,0.0
30C__wood_trial_2,wood,30C,2,43,5.530069930073352e-07,-5.530069930073352e-07,1.0251748251753746e-06,8.845874700197081e-07,0.5366898617105018,0.053949065664827114,0.4528099044669948,1.0178482469617982,0.0
30C__wood_trial_2,wood,30C,2,44,5.530069930073352e-07,-5.530069930073352e-07,1.0251748251753746e-06,8.845874700197081e-07,0.5475481713133702,0.06041972252764292,0.5211436313673564,1.2195480716827183,0.0
30C__wood_trial_3,wood,30C,3,42,7.248951048956015e-07,-7.248951048956015e-07,6.201081831326426e-07,7.249005122352242e-07,0.3502975234998404,0.04032074266452683,0.2816024062784421,1.0077311084297813,0.0
30C__wood_trial_3,wood,30C,3,43,7.248951048956015e-07,-7.248951048956015e-07,6.201081831326426e-07,7.249005122352242e-07,0.5370910022052724,0.053185575215562664,0.45302888760603416,1.017848097534604,0.0
30C__wood_trial_3,wood,30C,3,44,7.248951048956015e-07,-7.248951048956015e-07,6.201081831326426e-07,7.249005122352242e-07,0.5479304592125502,0.05951391807054853,0.5215002546981219,1.219547977656997,0.0
30C__wood_trial_4,wood,30C,4,42,8.622377622380861e-07,-8.622377622380861e-07,7.960839160851874e-07,9.48596826946951e-07,0.3502975249041727,0.04032077189573448,0.2816024103936539,1.0077312733168153,0.0
30C__wood_trial_4,wood,30C,4,43,8.622377622380861e-07,-8.622377622380861e-07,7.960839160851874e-07,9.48596826946951e-07,0.5370910120570778,0.05318558978496789,0.45302890014118774,1.017848265123484,0.0
30C__wood_trial_4,wood,30C,4,44,8.622377622380861e-07,-8.622377622380861e-07,7.960839160851874e-07,9.48596826946951e-07,0.5479304565083721,0.059513912120247606,0.5215002534783963,1.2195475076085827,0.0
30C__wood_trial_5,wood,30C,5,42,3.9636363636434777e-07,-3.9636363636434777e-07,3.727180456489899e-07,3.96360102019488e-07,0.35026774561613705,0.04092808403769695,0.28167558430738127,1.0077292905105328,0.0
30C__wood_trial_5,wood,30C,5,43,3.9636363636434777e-07,-3.9636363636434777e-07,3.727180456489899e-07,3.96360102019488e-07,0.5366898764753102,0.053949048105242106,0.4528099163275731,1.0178479958290316,0.0
30C__wood_trial_5,wood,30C,5,44,3.9636363636434777e-07,-3.9636363636434777e-07,3.727180456489899e-07,3.96360102019488e-07,0.5475481563383332,0.06041972012687395,0.5211436240804354,1.219547546921284,0.0
30C__wood_trial_6,wood,30C,6,42,4.5020979021041536e-07,-4.5020979021041536e-07,3.3385247299581964e-07,4.502058723349302e-07,0.3502677583939997,0.04092807606482005,0.28167558890655076,1.0077293889706467,0.0
30C__wood_trial_6,wood,30C,6,43,4.5020979021041536e-07,-4.5020979021041536e-07,3.3385247299581964e-07,4.502058723349302e-07,0.5366898544989567,0.053949038845482855,0.45280989501555763,1.0178479066248514,0.0
30C__wood_trial_6,wood,30C,6,44,4.5020979021041536e-07,-4.5020979021041536e-07,3.3385247299581964e-07,4.502058723349302e-07,0.5475481693261133,0.060419720074224824,0.5211436293995033,1.2195475632177133,0.0
40C__aluminum_trial_1,aluminum,40C,1,42,8.88503496503535e-06,-8.88503496503535e-06,9.404755244755407e-06,8.884930624884368e-06,0.3502675711549955,0.04092920625128725,0.2816757750537211,1.0077523391046181,0.0
40C__aluminum_trial_1,aluminum,40C,1,43,8.88503496503535e-06,-8.88503496503535e-06,9.404755244755407e-06,8.884930624884368e-06,0.5366909663622796,0.05394960982782117,0.45281116766143575,1.017858263492049,0.0
40C__aluminum_trial_1,aluminum,40C,1,44,8.88503496503535e-06,-8.88503496503535e-06,9.404755244755407e-06,8.884930624884368e-06,0.5475476967087655,0.06041941605567206,0.521143419297185,1.2195437443328565,0.0
40C__aluminum_trial_2,aluminum,40C,2,42,7.219720279720565e-06,-7.219720279720565e-06,7.189846995629343e-06,7.2198015177716404e-06,0.35029721700260474,0.040321497310029666,0.28160248028778584,1.007747818235522,0.0
40C__aluminum_trial_2,aluminum,40C,2,43,7.219720279720565e-06,-7.219720279720565e-06,7.189846995629343e-06,7.2198015177716404e-06,0.537092114292563,0.05318600332428993,0.4530301225393626,1.0178562048496473,0.0
40C__aluminum_trial_2,aluminum,40C,2,44,7.219720279720565e-06,-7.219720279720565e-06,7.189846995629343e-06,7.2198015177716404e-06,0.5479299327845722,0.05951366054108838,0.5215000207590377,1.2195437189361955,0.0
40C__aluminum_trial_3,aluminum,40C,3,42,7.951048951049559e-06,-7.951048951049559e-06,9.71832167832135e-06,7.951019749557017e-06,0.3502675079427309,0.040929208742002225,0.2816757418336785,1.0077515188142925,0.0
40C__aluminum_trial_3,aluminum,40C,3,43,7.951048951049559e-06,-7.951048951049559e-06,9.71832167832135e-06,7.951019749557017e-06,0.5366910328506355,0.05394963402450888,0.4528112196286248,1.0178583929516194,0.0
40C__aluminum_trial_3,aluminum,40C,3,44,7.951048951049559e-06,-7.951048951049559e-06,9.71832167832135e-06,7.951019749557017e-06,0.5475476479214862,0.06041944397921071,0.5211434019370906,1.2195441651834074,0.0
40C__aluminum_trial_4,aluminum,40C,4,42,9.726433566434323e-06,-9.726433566434323e-06,1.0106757546441986e-05,9.726475363652504e-06,0.3502973102867913,0.04032179181619537,0.28160257456685756,1.0077538403633526,0.0
40C__aluminum_trial_4,aluminum,40C,4,43,9.726433566434323e-06,-9.726433566434323e-06,1.0106757546441986e-05,9.726475363652504e-06,0.5370921464761013,0.05318611103114547,0.45303019792957855,1.0178581955673496,0.0
40C__aluminum_trial_4,aluminum,40C,4,44,9.726433566434323e-06,-9.726433566434323e-06,1.0106757546441986e-05,9.726475363652504e-06,0.5479299612516955,0.05951358901174675,0.5215000301239961,1.2195429537643565,0.0
40C__aluminum_trial_5,aluminum,40C,5,42,9.726293706294577e-06,-9.726293706294577e-06,9.970742215539667e-06,9.726304115241316e-06,0.3502675821739133,0.04092917946716644,0.28167578829419293,1.0077529274042962,0.0
40C__aluminum_trial_5,aluminum,40C,5,43,9.726293706294577e-06,-9.726293706294577e-06,9.970742215539667e-06,9.726304115241316e-06,0.5366909872281574,0.053949590504950275,0.45281120189831425,1.017858269083223,0.0
40C__aluminum_trial_5,aluminum,40C,5,44,9.726293706294577e-06,-9.726293706294577e-06,9.970742215539667e-06,9.726304115241316e-06,0.5475476915515307,0.06041938307958554,0.5211434130845702,1.2195430420968916,0.0
40C__aluminum_trial_6,aluminum,40C,6,42,9.55622377622463e-06,-9.55622377622463e-06,9.84955269410677e-06,9.556215758808594e-06,0.3502675800989095,0.040929137408954444,0.281675780231247,1.0077522812108508,0.0
40C__aluminum_trial_6,aluminum,40C,6,43,9.55622377622463e-06,-9.55622377622463e-06,9.84955269410677e-06,9.556215758808594e-06,0.5366909702055178,0.05394957142434901,0.4528111814297295,1.017857935084949,0.0
40C__aluminum_trial_6,aluminum,40C,6,44,9.55622377622463e-06,-9.55622377622463e-06,9.84955269410677e-06,9.556215758808594e-06,0.5475476965687549,0.06041938753472551,0.521143414923528,1.2195430428527312,0.0
40C__bismuth_trial_1,bismuth,40C,1,42,8.442237762238064e-06,-8.442237762238064e-06,9.800283749863931e-06,8.442231835998007e-06,0.3502973727099097,0.040321839837277745,0.2816025818593561,1.0077528699435252,0.0
40C__bismuth_trial_1,bismuth,40C,1,43,8.442237762238064e-06,-8.442237762238064e-06,9.800283749863931e-06,8.442231835998007e-06,0.5370919722413051,0.05318611728618035,0.4530300026012261,1.0178578203898507,0.0
40C__bismuth_trial_1,bismuth,40C,1,44,8.442237762238064e-06,-8.442237762238064e-06,9.800283749863931e-06,8.442231835998007e-06,0.5479300541812211,0.059513653258883935,0.5215000765732388,1.2195448330979912,0.0
40C__bismuth_trial_2,bismuth,40C,2,42,8.17482517482572e-06,-8.17482517482572e-06,8.428251748251893e-06,8.174849879214483e-06,0.3502676197168881,0.04092908184150908,0.28167576611238104,1.0077499614297056,0.0
40C__bismuth_trial_2,bismuth,40C,2,43,8.17482517482572e-06,-8.17482517482572e-06,8.428251748251893e-06,8.174849879214483e-06,0.536690802950187,0.05394953683969546,0.45281098966803274,1.0178569585534463,0.0
40C__bismuth_trial_2,bismuth,40C,2,44,8.17482517482572e-06,-8.17482517482572e-06,8.428251748251893e-06,8.174849879214483e-06,0.5475477757283709,0.06041944719875638,0.5211434533914633,1.219544249606732,0.0
40C__bismuth_trial_3,bismuth,40C,3,42,7.157062937063804e-06,-7.157062937063804e-06,7.317052695205239e-06,7.1570891288731216e-06,0.3502972888310111,0.04032158605205084,0.2816025110888662,1.0077486148922137,0.0
40C__bismuth_trial_3,bismuth,40C,3,43,7.157062937063804e-06,-7.157062937063804e-06,7.317052695205239e-06,7.1570891288731216e-06,0.5370919976625623,0.053186024724519484,0.4530300049069911,1.0178563430618024,0.0
40C__bismuth_trial_3,bismuth,40C,3,44,7.157062937063804e-06,-7.157062937063804e-06,7.317052695205239e-06,7.1570891288731216e-06,0.5479300071194501,0.05951367820674379,0.5215000552248209,1.2195445108596628,0.0
40C__bismuth_trial_4,bismuth,40C,4,42,8.92741258741339e-06,-8.92741258741339e-06,9.31102696397415e-06,8.927407513381256e-06,0.350297342086572,0.04032183095193307,0.2816025764257998,1.007753375520714,0.0
40C__bismuth_trial_4,bismuth,40C,4,43,8.92741258741339e-06,-8.92741258741339e-06,9.31102696397415e-06,8.927407513381256e-06,0.5370920518036287,0.05318612676399222,0.4530300900796469,1.0178580711031242,0.0
40C__bismuth_trial_4,bismuth,40C,4,44,8.92741258741339e-06,-8.92741258741339e-06,9.31102696397415e-06,8.927407513381256e-06,0.5479300109259095,0.059513625590432905,0.5215000553022655,1.2195436248566196,0.0
40C__bismuth_trial_5,bismuth,40C,5,42,8.784335664336457e-06,-8.784335664336457e-06,9.639160839160655e-06,8.784296091353497e-06,0.3502675994730161,0.04092905247200929,0.28167576464248295,1.0077506841286101,0.0
40C__bismuth_trial_5,bismuth,40C,5,43,8.784335664336457e-06,-8.784335664336457e-06,9.639160839160655e-06,8.784296091353497e-06,0.5366908674428204,0.05394953161782866,0.45281106398238363,1.017857105426519,0.0
40C__bismuth_trial_5,bismuth,40C,5,44,8.784335664336457e-06,-8.784335664336457e-06,9.639160839160655e-06,8.784296091353497e-06,0.5475477410258482,0.06041941408787389,0.5211434347302276,1.219543325674875,0.0
40C__bismuth_trial_6,bismuth,40C,6,42,8.983076923077776e-06,-8.983076923077776e-06,1.0433823879202348e-05,8.98322350570033e-06,0.3502973403798446,0.040321932377903415,0.2816025876523919,1.0077545753400634,0.0
40C__bismuth_trial_6,bismuth,40C,6,43,8.983076923077776e-06,-8.983076923077776e-06,1.0433823879202348e-05,8.98322350570033e-06,0.5370920831194756,0.05318617350147201,0.45303012407352616,1.0178587222156383,0.0
40C__bismuth_trial_6,bismuth,40C,6,44,8.983076923077776e-06,-8.983076923077776e-06,1.0433823879202348e-05,8.98322350570033e-06,0.5479300011979051,0.05951362962085105,0.5215000535141343,1.2195440155990456,0.0
40C__graphite_trial_1,graphite,40C,1,42,1.0312027972028616e-05,-1.0312027972028616e-05,1.119691983346587e-05,1.031207261707246e-05,0.3502676667150478,0.04092940963648349,0.28167584681791513,1.0077560472655862,0.0
40C__graphite_trial_1,graphite,40C,1,43,1.0312027972028616e-05,-1.0312027972028616e-05,1.119691983346587e-05,1.031207261707246e-05,0.5366909172925031,0.0539496745351149,0.4528111440112128,1.0178593768069855,0.0
40C__graphite_trial_1,graphite,40C,1,44,1.0312027972028616e-05,-1.0312027972028616e-05,1.119691983346587e-05,1.031207261707246e-05,0.5475477559575658,0.06041938265233974,0.5211434440470474,1.2195436516784541,0.0
40C__graphite_trial_2,graphite,40C,2,42,9.416223776225027e-06,-9.416223776225027e-06,1.0094387405312848e-05,9.416326458718519e-06,0.35029736433131575,0.04032190111671101,0.28160259977908303,1.0077547357349832,0.0
40C__graphite_trial_2,graphite,40C,2,43,9.416223776225027e-06,-9.416223776225027e-06,1.0094387405312848e-05,9.416326458718519e-06,0.537092056490207,0.05318614372875001,0.4530301039610753,1.0178585124384762,0.0
40C__graphite_trial_2,graphite,40C,2,44,9.416223776225027e-06,-9.416223776225027e-06,1.0094387405312848e-05,9.416326458718519e-06,0.5479300194460126,0.059513616790938605,0.5215000593593014,1.2195444230055597,0.0
40C__graphite_trial_3,graphite,40C,3,42,9.175944055944902e-06,-9.175944055944902e-06,1.0262006900663242e-05,9.17591167149431e-06,0.3502973463403674,0.040321911524197285,0.2816025914079592,1.007754470789138,0.0
40C__graphite_trial_3,graphite,40C,3,43,9.175944055944902e-06,-9.175944055944902e-06,1.0262006900663242e-05,9.17591167149431e-06,0.5370920790415357,0.05318615639722638,0.45303012301901435,1.0178586091512063,0.0
40C__graphite_trial_3,graphite,40C,3,44,9.175944055944902e-06,-9.175944055944902e-06,1.0262006900663242e-05,9.17591167149431e-06,0.5479300045368666,0.059513623759819646,0.521500054051866,1.2195442177468374,0.0
40C__graphite_trial_4,graphite,40C,4,42,9.04979020979128e-06,-9.04979020979128e-06,8.927219166196055e-06,9.049695201061109e-06,0.35026761797223877,0.040929155640604446,0.2816757877256222,1.0077518109311925,0.0
40C__graphite_trial_4,graphite,40C,4,43,9.04979020979128e-06,-9.04979020979128e-06,8.927219166196055e-06,9.049695201061109e-06,0.5366908766136999,0.05394956809026432,0.45281107927735853,1.0178577491597511,0.0
40C__graphite_trial_4,graphite,40C,4,44,9.04979020979128e-06,-9.04979020979128e-06,8.927219166196055e-06,9.049695201061109e-06,0.5475477474266889,0.06041941516053227,0.5211434395277554,1.2195439107605872,0.0
40C__graphite_trial_5,graphite,40C,5,42,8.593566433567142e-06,-8.593566433567142e-06,9.571854539535372e-06,8.624318868080597e-06,0.3502973340335923,0.040321738459947146,0.2816025579413481,1.007751327965539,0.0
40C__graphite_trial_5,graphite,40C,5,43,8.593566433567142e-06,-8.593566433567142e-06,9.571854539535372e-06,8.624318868080597e-06,0.5370920231085364,0.05318608679606783,0.4530300555142314,1.0178574695790852,0.0
40C__graphite_trial_5,graphite,40C,5,44,8.593566433567142e-06,-8.593566433567142e-06,9.571854539535372e-06,8.624318868080597e-06,0.5479300147082968,0.059513620818545096,0.5215000554686567,1.2195418538296894,0.0
40C__graphite_trial_6,graphite,40C,6,42,9.55370629370715e-06,-9.55370629370715e-06,9.807134414984483e-06,9.553578921171482e-06,0.35029732593784085,0.04032175467142335,0.28160257296275715,1.0077531838406526,0.0
40C__graphite_trial_6,graphite,40C,6,43,9.55370629370715e-06,-9.55370629370715e-06,9.807134414984483e-06,9.553578921171482e-06,0.5370920981490025,0.05318608838815967,0.4530301459835722,1.0178577994067943,0.0
40C__graphite_trial_6,graphite,40C,6,44,9.55370629370715e-06,-9.55370629370715e-06,9.807134414984483e-06,9.553578921171482e-06,0.5479299850834712,0.05951359653584938,0.5215000402364875,1.2195431519801165,0.0
