outer_fold,held_out_material,trial,acquisition,res_size,leak_rate,input_magnitude,spectral_radius,washout,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_inner_nrmse,sd_inner_nrmse,mean_inner_r2,performance_index
1,aluminum,16,expected_improvement,80,0.3747208933037991,1.5823006620714144,0.5060147795948857,4,481,4,0.02978171313664825,2.651760488263672,0.6668903342932326,0.8892462151729181,0.010351151340609427,42.46586512119102,1.9985313561157128,2.8119288070318538,-67.85337051265199,2.7015135578736764
1,aluminum,32,expected_improvement,49,0.13534369427224924,1.5805883811626,0.6688887971799098,4,118,2,0.018333513081811154,11.316264768283473,0.649503255747594,0.8238711654181903,0.00035085363597615556,10.475285878357283,2.015290001040105,2.80902849974619,-68.14793536843743,2.717547125976653
1,aluminum,25,expected_improvement,69,0.2826876965350446,0.8085514269841134,0.5138368750034888,4,252,3,0.11709500120659114,4.459681810358471,0.8784180225734666,0.8009284293182399,0.03317029838888762,44.20454435107766,2.0323132613134245,2.8561947364430282,-70.0944489307167,2.7463619454241814
1,aluminum,49,expected_improvement,13,0.8091064048932658,1.108801717710798,0.34955693538753085,1,314,3,0.02272120814761428,3.9919652125693124,0.9134901937926055,0.8868282580808746,0.08624405388405186,27.375068565344126,2.11546051239476,2.95391915842679,-75.3758278094183,2.8539403020014573
1,aluminum,38,expected_improvement,39,0.07652934243709861,1.7233766823125263,0.37968093670965386,4,334,3,0.10599337214616006,2.074794765746397,0.7287591307496252,0.6335959252885708,0.00011828609987488542,0.10148439902532108,2.1565790607490842,3.0590020150252752,-80.04296047828423,2.921329564505403
1,aluminum,50,expected_improvement,14,0.8097486219630662,0.6186223940781617,0.9902158799500262,1,434,4,0.04155035180240416,3.315438843034726,0.7172654494080176,0.38740954355880786,0.00946854464153917,57.876734553597394,2.1971317173890355,3.126044806352212,-83.46214556882335,2.9786429189770884
1,aluminum,21,expected_improvement,34,0.24442921005386575,0.7758442054995982,0.6548766136985522,5,543,3,0.027565350463100408,1.4366094034544419,0.6121667646465762,0.5686280700585138,0.0004998947515551784,0.21656793852099548,2.2122940999163982,3.2113631430845664,-86.97300337449083,3.01513488568754
1,aluminum,20,expected_improvement,48,0.4469882360000529,1.6966311131861351,0.5415155797665512,5,584,2,0.025925548387705666,2.606116761092685,0.8144245933127415,0.8377837572254119,0.0003859062702245427,4.585407469963097,2.244870109178918,3.261693091131397,-89.6975246864963,3.0602933819617673
1,aluminum,42,expected_improvement,16,0.7551938596203355,1.8452441130370025,1.4323850845919057,1,416,2,0.037580883639048136,9.658205396724505,0.9151986798493944,0.7756296395735927,3.6721564091280063,64.4974824771269,2.2649907709617647,3.2350825899305606,-89.2255597203793,3.0737614184444046
1,aluminum,29,expected_improvement,26,0.05412359031522514,1.679866603329471,0.3696764448874401,4,581,3,0.07679099136737219,1.5513793434228231,0.6792939019144295,0.7137986565756685,0.0274744370551384,28.6689618245027,2.2522619153939147,3.313071487383301,-91.84044870593507,3.08052978723974
1,aluminum,17,expected_improvement,48,0.27304342466786824,1.1461261223898673,0.49667127455515137,0,414,3,0.09095029506163155,1.606830939313446,0.9804087228556682,0.7304171949170337,0.00014017268414855542,22.68822254933836,2.2806793217580785,3.3113514717189374,-92.52204619478064,3.108517189687813
1,aluminum,2,random_initialization,12,0.9153496206658023,1.554109898228462,1.1682644648577398,1,394,3,0.11726239906079858,1.131307591281419,0.6407407895535239,0.978866977630056,0.9560735018448427,1.1927854890317129,2.3382346911750718,3.40453668168616,-97.6790179774809,3.189368861596612
