number,value,params_colsample_bytree,params_input_magnitude,params_leak_rate,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_res_size,params_spectral_radius,params_subsample,params_washout,user_attrs_duration_seconds,user_attrs_mean_fold_nrmse_training_range,user_attrs_objective_J,user_attrs_pooled_mae,user_attrs_pooled_nrmse_range,user_attrs_pooled_r2,user_attrs_pooled_rmse,user_attrs_prediction_range_coverage,user_attrs_sd_fold_nrmse_training_range,user_attrs_worst_fold_nrmse_training_range,state
16,0.2594916963972198,0.7456238989205893,0.9305048393971361,0.576304944026153,0.023723263009667487,6,6.3103479629629184,531,0.025284160305374333,0.30804884965454593,22,1.2514105491241228,0.8504712725740328,1,173.28236749999633,0.1508522048517347,0.2594916963972198,4058.293013116665,0.19962716295309627,0.5619996656118547,7417.767089484272,0.7975762150339076,0.23945813377649405,0.9809959762789328,COMPLETE
17,0.26439021075776986,0.6220782138164671,0.767082194037532,0.7999878349380788,0.01528040630447445,5,2.203737104767229,1000,0.09590472756285415,7.043523613783705,33,1.2973876997191032,0.8041491152201593,5,306.760019334004,0.1516171743343914,0.26439021075776986,4073.1736780919127,0.20318899965977333,0.5462302330680432,7550.11819195981,0.7876454361023226,0.24480484439198605,0.9977429779833377,COMPLETE
18,0.27365150556697937,0.8932137311588231,0.9654080906897906,0.35216182704207183,0.01650151548185395,3,4.7448133594810304,1018,2.165496527807297,1.0456828802213047,45,0.7835883851155846,0.8577120418397559,2,318.87360975000047,0.15429675056818473,0.27365150556697937,4200.161587870332,0.20958556839634243,0.5172103822650219,7787.80256495716,0.7344330112935165,0.25626374868254775,1.0436722971234569,COMPLETE
19,0.2839988535133875,0.780235230887527,0.7543675564291191,0.4711484598975216,0.16098801063596574,3,1.0834296512343664,682,0.0014107073049685088,0.0374802761416516,29,0.36209493866466486,0.6882270124808396,5,187.7521539589943,0.1590500329298274,0.2839988535133875,4238.031568176947,0.21718104243502337,0.4815832808361039,8070.035987101206,0.8186928310364552,0.2672712443134564,1.0886490702676688,COMPLETE
20,0.2662540502752276,0.5466187516106072,0.5489050103027067,0.6404339806629379,0.015040140021088097,3,2.575134056254685,756,0.019922112883005775,3.0471379537937837,30,1.4598508977490108,0.7380019183249715,5,199.7186517920054,0.14947283882897452,0.2662540502752276,4035.9382018292076,0.203932162734759,0.5429048401046326,7577.732723560623,0.7545789085184227,0.24928755016187437,1.012807891585455,COMPLETE
21,0.27227592681598645,0.4092887613989275,1.6655258252567036,0.19459760179828411,0.07754722447753618,5,0.48963924530729896,475,8.088495710622357e-06,0.39770428749222464,51,1.285100726655271,0.901997372441189,4,331.3506522500029,0.1546220177017054,0.27227592681598645,4153.489202679106,0.20879844794065622,0.5208299062283853,7758.554660387074,0.7739360158178173,0.253909915501321,1.034801526616587,COMPLETE
22,0.2747776554409858,0.7278231709074133,1.2279520206505203,0.5267516511576309,0.051162135841708284,6,3.6599834817832133,595,0.0025158416245501156,0.8023501861310802,11,1.2122345678279924,0.8107073465015286,1,112.30324479199771,0.1560547450663669,0.2747776554409858,4227.8503817861365,0.21121903213909918,0.5096555443562636,7848.498982286567,0.830706401788349,0.25423449320754654,1.0300925257722646,COMPLETE
23,0.27340945324444504,0.6831974418640739,0.8653294709760394,0.7565909545319948,0.028664818250457812,6,1.823446201560193,753,0.008428375802038698,4.708797601458663,26,1.1577080893856295,0.8411761142375161,5,255.9052740420011,0.1578949654104691,0.27340945324444504,4263.447952930135,0.21044868324539745,0.5132257479821153,7819.874277178355,0.726533380476181,0.25184307999619043,1.026515237262066,COMPLETE
24,0.2669726613919627,0.6582272561940248,1.0624911669767747,0.8196031196816859,0.025904253617909944,5,6.521562311081738,1060,0.789306280667457,0.26363441763758116,36,1.4415103907475189,0.8543432655946025,3,289.3199829580044,0.15541870732995564,0.2669726613919627,4171.42772153942,0.20567839865229343,0.5350432710178015,7642.619541205802,0.7536195716700715,0.24517705095867712,1.001710437474808,COMPLETE
25,0.2707621038745533,0.7309881047806513,0.5641490417694985,0.3786927333319705,0.02081561387518725,6,8.251749457911616,542,0.20563353736835163,0.2974322736382093,25,1.4477542234414151,0.887805528355591,2,199.0277836670066,0.15594920559620476,0.2707621038745533,4236.819720015179,0.20832810269015853,0.5229862587928047,7741.077522164874,0.7224756725585233,0.24973600473757904,1.0173959850195642,COMPLETE
